model_id,model_family,model_name,dataset_type,feature_count,features,params,selected_flag,notes,train_auc,train_gini,train_ks,train_pr_auc,train_log_loss,train_brier_score,train_accuracy,train_precision,train_recall,train_f1,train_true_negative,train_false_positive,train_false_negative,train_true_positive,train_threshold,validation_auc,validation_gini,validation_ks,validation_pr_auc,validation_log_loss,validation_brier_score,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_true_negative,validation_false_positive,validation_false_negative,validation_true_positive,validation_threshold,validation_auc_increment,validation_max_vif,validation_vif_flag,validation_num_features_above_vif_threshold,validation_auc_train_validation_gap
BNB016,naive_bayes,BernoulliNB binned one-hot,binned_ohe,44,"MonthlyIncome_missing_flag_bin, DebtRatio_high_flag_bin, NumberOfDependents_missing_flag_bin, RevolvingUtilization_final_bin_0-5%, RevolvingUtilization_final_bin_100%+, RevolvingUtilization_final_bin_15-30%, RevolvingUtilization_final_bin_30-50%, RevolvingUtilization_final_bin_5-15%, RevolvingUtilization_final_bin_50-75%, RevolvingUtilization_final_bin_75-100%, RevolvingUtilization_final_bin_=0, age_final_bin_v2_21-39, age_final_bin_v2_40-49, age_final_bin_v2_50-59, age_final_bin_v2_60-69, age_final_bin_v2_70+, MonthlyIncome_final_bin_0-5000, MonthlyIncome_final_bin_10000+, MonthlyIncome_final_bin_5000-10000, DebtRatio_explicit_bin_0-0.20, DebtRatio_explicit_bin_0.20-0.40, DebtRatio_explicit_bin_0.40-0.60, DebtRatio_explicit_bin_0.60-1.00, DebtRatio_explicit_bin_1.00-2.00, DebtRatio_explicit_bin_2.00+, NumberOfDependents_final_bin_0, NumberOfDependents_final_bin_1, NumberOfDependents_final_bin_2, NumberOfDependents_final_bin_3+, RealEstateLoans_final_bin_0, RealEstateLoans_final_bin_1-2, RealEstateLoans_final_bin_3+, NumberOfTime30-59DaysPastDueNotWorse_final_bin_0, NumberOfTime30-59DaysPastDueNotWorse_final_bin_1, NumberOfTime30-59DaysPastDueNotWorse_final_bin_2, NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+, NumberOfTime60-89DaysPastDueNotWorse_final_bin_0, NumberOfTime60-89DaysPastDueNotWorse_final_bin_1, NumberOfTime60-89DaysPastDueNotWorse_final_bin_2, NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+, NumberOfTimes90DaysLate_final_bin_0, NumberOfTimes90DaysLate_final_bin_1, NumberOfTimes90DaysLate_final_bin_2, NumberOfTimes90DaysLate_final_bin_3+","{'alpha': 5.0, 'fit_prior': False}",False,bernoulli_nb_alpha_fit_prior_grid,0.8534804739652602,0.7069609479305203,0.5499418567126717,0.37111125776729603,0.5878434052263548,0.13337188087257523,0.8303577405257572,0.2388575321136629,0.7006851270339709,0.3562667827853981,81924,15643,2097,4909,0.5,0.8587268943489348,0.7174537886978696,0.5677284403070025,0.3827214214095096,0.5823626842693899,0.13199496434483404,0.8316263917709797,0.24143426294820716,0.7062937062937062,0.35985748218527314,35150,6664,882,2121,0.5,,,,,
BNB017,naive_bayes,BernoulliNB binned one-hot,binned_ohe,44,"MonthlyIncome_missing_flag_bin, DebtRatio_high_flag_bin, NumberOfDependents_missing_flag_bin, RevolvingUtilization_final_bin_0-5%, RevolvingUtilization_final_bin_100%+, RevolvingUtilization_final_bin_15-30%, RevolvingUtilization_final_bin_30-50%, RevolvingUtilization_final_bin_5-15%, RevolvingUtilization_final_bin_50-75%, RevolvingUtilization_final_bin_75-100%, RevolvingUtilization_final_bin_=0, age_final_bin_v2_21-39, age_final_bin_v2_40-49, age_final_bin_v2_50-59, age_final_bin_v2_60-69, age_final_bin_v2_70+, MonthlyIncome_final_bin_0-5000, MonthlyIncome_final_bin_10000+, MonthlyIncome_final_bin_5000-10000, DebtRatio_explicit_bin_0-0.20, DebtRatio_explicit_bin_0.20-0.40, DebtRatio_explicit_bin_0.40-0.60, DebtRatio_explicit_bin_0.60-1.00, DebtRatio_explicit_bin_1.00-2.00, DebtRatio_explicit_bin_2.00+, NumberOfDependents_final_bin_0, NumberOfDependents_final_bin_1, NumberOfDependents_final_bin_2, NumberOfDependents_final_bin_3+, RealEstateLoans_final_bin_0, RealEstateLoans_final_bin_1-2, RealEstateLoans_final_bin_3+, NumberOfTime30-59DaysPastDueNotWorse_final_bin_0, NumberOfTime30-59DaysPastDueNotWorse_final_bin_1, NumberOfTime30-59DaysPastDueNotWorse_final_bin_2, NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+, NumberOfTime60-89DaysPastDueNotWorse_final_bin_0, NumberOfTime60-89DaysPastDueNotWorse_final_bin_1, NumberOfTime60-89DaysPastDueNotWorse_final_bin_2, NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+, NumberOfTimes90DaysLate_final_bin_0, NumberOfTimes90DaysLate_final_bin_1, NumberOfTimes90DaysLate_final_bin_2, NumberOfTimes90DaysLate_final_bin_3+","{'alpha': 10.0, 'fit_prior': True}",False,bernoulli_nb_alpha_fit_prior_grid,0.853507332105514,0.707014664211028,0.5500428377023311,0.37111565174143835,0.34436269989172247,0.07567190959880853,0.909049180954931,0.3708895990104113,0.5135598058806737,0.4307176632549231,91464,6103,3408,3598,0.5,0.8587562172366305,0.7175124344732611,0.5678222862897851,0.3828451098817318,0.3387978121239509,0.07497097393933332,0.9093647499832653,0.37311286843997127,0.5184815184815185,0.43394648829431437,39198,2616,1446,1557,0.5,,,,,
BNB018,naive_bayes,BernoulliNB binned one-hot,binned_ohe,44,"MonthlyIncome_missing_flag_bin, DebtRatio_high_flag_bin, NumberOfDependents_missing_flag_bin, RevolvingUtilization_final_bin_0-5%, RevolvingUtilization_final_bin_100%+, RevolvingUtilization_final_bin_15-30%, RevolvingUtilization_final_bin_30-50%, RevolvingUtilization_final_bin_5-15%, RevolvingUtilization_final_bin_50-75%, RevolvingUtilization_final_bin_75-100%, RevolvingUtilization_final_bin_=0, age_final_bin_v2_21-39, age_final_bin_v2_40-49, age_final_bin_v2_50-59, age_final_bin_v2_60-69, age_final_bin_v2_70+, MonthlyIncome_final_bin_0-5000, MonthlyIncome_final_bin_10000+, MonthlyIncome_final_bin_5000-10000, DebtRatio_explicit_bin_0-0.20, DebtRatio_explicit_bin_0.20-0.40, DebtRatio_explicit_bin_0.40-0.60, DebtRatio_explicit_bin_0.60-1.00, DebtRatio_explicit_bin_1.00-2.00, DebtRatio_explicit_bin_2.00+, NumberOfDependents_final_bin_0, NumberOfDependents_final_bin_1, NumberOfDependents_final_bin_2, NumberOfDependents_final_bin_3+, RealEstateLoans_final_bin_0, RealEstateLoans_final_bin_1-2, RealEstateLoans_final_bin_3+, NumberOfTime30-59DaysPastDueNotWorse_final_bin_0, NumberOfTime30-59DaysPastDueNotWorse_final_bin_1, NumberOfTime30-59DaysPastDueNotWorse_final_bin_2, NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+, NumberOfTime60-89DaysPastDueNotWorse_final_bin_0, NumberOfTime60-89DaysPastDueNotWorse_final_bin_1, NumberOfTime60-89DaysPastDueNotWorse_final_bin_2, NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+, NumberOfTimes90DaysLate_final_bin_0, NumberOfTimes90DaysLate_final_bin_1, NumberOfTimes90DaysLate_final_bin_2, NumberOfTimes90DaysLate_final_bin_3+","{'alpha': 10.0, 'fit_prior': False}",False,bernoulli_nb_alpha_fit_prior_grid,0.853507332105514,0.707014664211028,0.5500428377023311,0.37111565174143835,0.5867991622366691,0.13312972902202377,0.8306733095540914,0.2391908359736778,0.700399657436483,0.35660041422913413,81959,15608,2099,4907,0.5,0.8587562172366305,0.7175124344732611,0.5678222862897851,0.3828451098817318,0.5813333270831116,0.1317567674636969,0.8319610861949707,0.2417883211678832,0.7059607059607059,0.36020728910033134,35166,6648,883,2120,0.5,,,,,
WGNB001,naive_bayes,WOE GaussianNB baseline,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe","{'priors': None, 'var_smoothing': 1e-09}",False,all_woe_features,0.8479575551032733,0.6959151102065466,0.5515161673993579,0.37029301001177717,0.8258248781309527,0.09310720211918529,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522612772505153,0.7045225545010305,0.5640505999954989,0.38258731562267956,0.8173821074723937,0.09283507991876272,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB002,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-12},False,woe_gaussian_nb_var_smoothing_grid,0.8479575565662146,0.6959151131324293,0.5515161673993579,0.37029301038544793,0.8258248877888865,0.09310720240682122,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522612772505153,0.7045225545010305,0.5640505999954989,0.38258731562267956,0.8173821168327582,0.09283508022584269,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB003,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-11},False,woe_gaussian_nb_var_smoothing_grid,0.8479575565662146,0.6959151131324293,0.5515161673993579,0.37029301038544793,0.8258248877068899,0.0931072024042299,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522612772505153,0.7045225545010305,0.5640505999954989,0.38258731562267956,0.8173821167530375,0.09283508022307622,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB004,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-10},False,woe_gaussian_nb_var_smoothing_grid,0.8479575551032733,0.6959151102065466,0.5515161673993579,0.37029301001177717,0.8258248868371214,0.09310720237831677,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522612772505153,0.7045225545010305,0.5640505999954989,0.38258731562267956,0.817382115939336,0.09283508019541134,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB005,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-09},False,woe_gaussian_nb_var_smoothing_grid,0.8479575551032733,0.6959151102065466,0.5515161673993579,0.37029301001177717,0.8258248781309527,0.09310720211918529,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522612772505153,0.7045225545010305,0.5640505999954989,0.38258731562267956,0.8173821074723937,0.09283507991876272,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB006,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-08},False,woe_gaussian_nb_var_smoothing_grid,0.8479575551032733,0.6959151102065466,0.5515161673993579,0.37029301827919836,0.8258247886711702,0.09310719952785436,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522612772505153,0.7045225545010305,0.5640505999954989,0.38258731562267956,0.8173820212204657,0.09283507715228174,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB007,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-07},False,woe_gaussian_nb_var_smoothing_grid,0.8479581044377503,0.6959162088755007,0.5515161673993579,0.3702933949492796,0.8258238871705146,0.09310717361295744,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.852261747117537,0.704523494235074,0.5640505999954989,0.3825877413001116,0.8173811316160339,0.0928350494879978,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB008,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-06},False,woe_gaussian_nb_var_smoothing_grid,0.8479601328059327,0.6959202656118655,0.5515454028193063,0.37029434072798706,0.8258147551701207,0.0931069143054582,0.9005766306790471,0.3439197275154193,0.5332572081073366,0.4181543455145783,90440,7127,3270,3736,0.5,0.8522632841401675,0.704526568280335,0.5640266845604771,0.38258952810322366,0.8173724416908079,0.09283477289771305,0.9005288171899056,0.34425176621708414,0.5354645354645354,0.4190774042220485,38751,3063,1395,1608,0.5,,,,,
WGNB009,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 1e-05},False,woe_gaussian_nb_var_smoothing_grid,0.8479872308685681,0.6959744617371362,0.5517431661569492,0.37031829386894194,0.825718000605004,0.09310430563226667,0.9005957560747038,0.3439830586502164,0.5332572081073366,0.41820115296356414,90442,7125,3270,3736,0.5,0.8522961270486022,0.7045922540972045,0.5640266845604771,0.38261578789575834,0.8172826473300456,0.0928320122072513,0.9005734431131044,0.3443992289569501,0.5354645354645354,0.4191866527632951,38753,3061,1395,1608,0.5,,,,,
WGNB010,naive_bayes,WOE GaussianNB var_smoothing,woe,12,"RevolvingUtilization_final_bin_woe, age_final_bin_v2_woe, MonthlyIncome_final_bin_woe, MonthlyIncome_missing_flag_bin_woe, DebtRatio_high_flag_bin_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_final_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, NumberOfTimes90DaysLate_final_bin_woe",{'var_smoothing': 0.0001},False,woe_gaussian_nb_var_smoothing_grid,0.8482256500778119,0.6964513001556238,0.5520696332228433,0.37060367058955906,0.8247821669150652,0.0930769265491558,0.9005766306790471,0.3438909860970445,0.5331144733085926,0.4180892147534561,90441,7126,3271,3735,0.5,0.85254792002532,0.70509584005064,0.5640745154305207,0.3828045613637586,0.8164240898970668,0.09280487000512805,0.9005734431131044,0.3443992289569501,0.5354645354645354,0.4191866527632951,38753,3061,1395,1608,0.5,,,,,
WGNB011,naive_bayes,WOE GaussianNB top_3_permutation_features,woe_pruned,3,"NumberOfTimes90DaysLate_final_bin_woe, RevolvingUtilization_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe","{'top_k': 3, 'ranking_method': 'validation_permutation_importance'}",False,woe_feature_pruning_from_permutation_importance,0.8398537202310344,0.6797074404620689,0.5275686908677094,0.34921429382459435,0.5591210000920654,0.08030411383226076,0.9124343759861532,0.37369348209042863,0.45418212960319726,0.4100251272469557,92234,5333,3824,3182,0.5,0.8460581804318352,0.6921163608636705,0.5496786181245932,0.35697518015764057,0.5598474233750188,0.0793698312352022,0.9131579534551622,0.37937584803256447,0.46553446553446554,0.4180622009569378,39527,2287,1605,1398,0.5,,,,,
WGNB012,naive_bayes,WOE GaussianNB top_5_permutation_features,woe_pruned,5,"NumberOfTimes90DaysLate_final_bin_woe, RevolvingUtilization_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, age_final_bin_v2_woe","{'top_k': 5, 'ranking_method': 'validation_permutation_importance'}",False,woe_feature_pruning_from_permutation_importance,0.8510092083351106,0.7020184166702212,0.5519019391817186,0.3690451659412923,0.8146409994355052,0.09266759540524018,0.9011886433400591,0.3449529313076708,0.5282614901512989,0.41736678883563577,90539,7028,3305,3701,0.5,0.8548372714321918,0.7096745428643836,0.5689644215257645,0.38221377990095395,0.8091953426208764,0.09280193458077161,0.9009081375370953,0.3438314509122502,0.5271395271395272,0.41619560930721705,38793,3021,1420,1583,0.5,,,,,
WGNB013,naive_bayes,WOE GaussianNB top_8_permutation_features,woe_pruned,8,"NumberOfTimes90DaysLate_final_bin_woe, RevolvingUtilization_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, age_final_bin_v2_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe","{'top_k': 8, 'ranking_method': 'validation_permutation_importance'}",False,woe_feature_pruning_from_permutation_importance,0.8517245734890315,0.703449146978063,0.5607495670842011,0.3717122841042051,0.819353789415007,0.09286335730264395,0.9008730743117248,0.34421364985163205,0.5298315729374822,0.41731309724564364,90495,7072,3294,3712,0.5,0.8554616848848446,0.7109233697696893,0.5740493781819653,0.3847737034400285,0.8120364355322364,0.0925648152346307,0.901175893076288,0.3459377700950735,0.5331335331335332,0.41960424583933953,38787,3027,1402,1601,0.5,,,,,
WGNB014,naive_bayes,WOE GaussianNB top_10_permutation_features,woe_pruned,10,"NumberOfTimes90DaysLate_final_bin_woe, RevolvingUtilization_final_bin_woe, NumberOfTime30-59DaysPastDueNotWorse_final_bin_woe, NumberOfTime60-89DaysPastDueNotWorse_final_bin_woe, age_final_bin_v2_woe, DebtRatio_explicit_bin_woe, NumberOfDependents_missing_flag_bin_woe, RealEstateLoans_final_bin_woe, MonthlyIncome_final_bin_woe, NumberOfDependents_final_bin_woe","{'top_k': 10, 'ranking_method': 'validation_permutation_importance'}",False,woe_feature_pruning_from_permutation_importance,0.8507533903643855,0.7015067807287709,0.5584890725347125,0.3718020047305215,0.822524577867906,0.0928973983777764,0.9008252608225833,0.3443138706394004,0.5311161861261776,0.4177847639364509,90481,7086,3285,3721,0.5,0.855342370516714,0.710684741033428,0.5741329508010524,0.3849945905507163,0.8140416568432034,0.09256103280984629,0.9007965727290983,0.3447385409941898,0.5334665334665335,0.4188235294117647,38769,3045,1401,1602,0.5,,,,,
NN001,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled","{'hidden_layer_sizes': (32,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'batch_size': 256, 'max_iter': 100, 'early_stopping': True, 'validation_fraction': 0.15, 'n_iter_no_change': 10, 'feature_set': 'all_features', 'n_layers': 1, 'n_iter_actual': 19, 'loss': np.float64(0.17814578711587695)}",False,mlp_classifier_scaled_features,0.8603744556091674,0.7207489112183347,0.5578840204733259,0.39034154056897397,0.18018736111789788,0.0494909572721554,0.9369435705201151,0.5897994768962511,0.1931201827005424,0.29096774193548386,96626,941,5653,1353,0.5,0.8631026066454394,0.7262052132908787,0.5706951966099619,0.4016529152107632,0.17874912596090772,0.04921223003017215,0.9377245241760939,0.6101871101871101,0.19547119547119546,0.2960907944514502,41439,375,2416,587,0.5,,,,,
NN002,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled","{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'batch_size': 256, 'max_iter': 150, 'early_stopping': True, 'validation_fraction': 0.15, 'n_iter_no_change': 10, 'feature_set': 'all_features', 'n_layers': 2, 'n_iter_actual': 14, 'loss': np.float64(0.17794245835096784)}",False,mlp_classifier_scaled_features,0.8580077398141017,0.7160154796282034,0.5524114114329118,0.3838668711232004,0.1811855340166455,0.04973965469294015,0.9369626959157717,0.6022727272727273,0.17399371966885527,0.2699889258028793,96762,805,5787,1219,0.5,0.8599075746083925,0.719815149216785,0.5674417178937196,0.3938854388577221,0.1802495931470745,0.04955674500379781,0.9370551353281121,0.6073113207547169,0.1714951714951715,0.26746299662425344,41481,333,2488,515,0.5,,,,,
NN003,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled","{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001, 'learning_rate_init': 0.001, 'batch_size': 256, 'max_iter': 150, 'early_stopping': True, 'validation_fraction': 0.15, 'n_iter_no_change': 10, 'feature_set': 'all_features', 'n_layers': 2, 'n_iter_actual': 28, 'loss': np.float64(0.17722989008416393)}",False,mlp_classifier_scaled_features,0.8652111620809955,0.7304223241619909,0.5693414070062561,0.39923341808228524,0.17764047794676735,0.048957325943841355,0.9374121427137024,0.5839097196942119,0.22894661718526976,0.32892443350763867,96424,1143,5402,1604,0.5,0.8638150524719618,0.7276301049439236,0.5793117056569489,0.3964285748123043,0.178286842895166,0.04917862843708768,0.9364749983265279,0.5671256454388984,0.21944721944721945,0.3164465786314526,41311,503,2344,659,0.5,,,,,
NN004,neural_network,MLPClassifier,scaled,10,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, DebtRatio_high_flag_scaled, MonthlyIncome_missing_flag_scaled, DebtRatio_log_scaled, RevolvingUtilization_log_scaled, DebtRatio_capped_scaled","{'hidden_layer_sizes': (32,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'batch_size': 256, 'max_iter': 150, 'early_stopping': True, 'validation_fraction': 0.15, 'n_iter_no_change': 10, 'feature_set': 'top_10_permutation_features', 'n_layers': 1, 'n_iter_actual': 14, 'loss': np.float64(0.18049479982886635)}",False,mlp_classifier_scaled_features,0.8577890096010237,0.7155780192020473,0.5578496749992402,0.38685693270603944,0.18075640416205713,0.04960787523076415,0.9369913840092567,0.5878634639696586,0.19911504424778761,0.29747307815332125,96589,978,5611,1395,0.5,0.8600319022187296,0.7200638044374592,0.5665438736898056,0.39796302571073594,0.17960770909265517,0.04937330158959893,0.9372559519825067,0.5963673057517659,0.1968031968031968,0.2959439158738107,41414,400,2412,591,0.5,,,,,
