model_id,split,top_population_pct,top_bucket_bad_rate,top_bucket_default_capture,top_bucket_avg_pd,row_count
NN008,train,0.2,0.24318638232762743,0.7259491864116472,0.21654119235249267,20914
NN008,validation,0.05,0.48080357142857144,0.35864135864135865,0.4546984939818919,2240
NN008,validation,0.1,0.3700066949341665,0.5521145521145521,0.33246655414881926,4481
NN008,validation,0.2,0.2448956822492469,0.7309357309357309,0.21662965942175463,8963
NN009,train,0.05,0.49808722264728383,0.37168141592920356,0.4839383275301984,5228
NN009,train,0.1,0.36989576360332793,0.5520982015415358,0.36050522356840675,10457
NN009,train,0.2,0.24600745911829397,0.7343705395375393,0.2399610098885052,20914
NN009,validation,0.05,0.4875,0.36363636363636365,0.4852965609224134,2240
NN009,validation,0.1,0.36710555679535817,0.5477855477855478,0.3625125472716119,4481
NN009,validation,0.2,0.24545353118375543,0.7326007326007326,0.24106722315664317,8963
NN010,train,0.05,0.48584544758990056,0.3625463888095918,0.5068394482819164,5228
NN010,train,0.1,0.36128908864875203,0.5392520696545818,0.38452641992999287,10457
NN010,train,0.2,0.23783111791144687,0.7099628889523266,0.25875834652605106,20914
NN010,validation,0.05,0.4816964285714286,0.3593073593073593,0.509805244150907,2240
NN010,validation,0.1,0.36465074760098193,0.5441225441225441,0.38806248225766043,4481
NN010,validation,0.2,0.24355684480642642,0.726939726939727,0.26128633742973106,8963
NN011,train,0.05,0.4799158377964805,0.3581216100485298,0.4688020207088188,5228
NN011,train,0.1,0.3598546428229894,0.5371110476734228,0.3422852956290053,10457
NN011,train,0.2,0.23740078416371807,0.7086782757636312,0.227401611419812,20914
NN011,validation,0.05,0.47276785714285713,0.35264735264735264,0.46791021868234645,2240
NN011,validation,0.1,0.3637580897121178,0.5427905427905428,0.34243399347023573,4481
NN011,validation,0.2,0.24221800736360594,0.7229437229437229,0.22789809025422902,8963
NN012,train,0.05,0.47417750573833206,0.3538395660862118,0.510132311862462,5228
NN012,train,0.1,0.3585158267189443,0.5351127604910078,0.37397795049374133,10457
NN012,train,0.2,0.2365401166682605,0.7061090493862404,0.24972587061218843,20914
NN012,validation,0.05,0.46919642857142857,0.34998334998334996,0.509600522759539,2240
NN012,validation,0.1,0.36755188573979025,0.5484515484515484,0.3746074959326661,4481
NN012,validation,0.2,0.24255271672431106,0.723942723942724,0.2504719930403432,8963
NN013,train,0.05,0.481637337413925,0.3594062232372252,0.4780951105190966,5228
NN013,train,0.1,0.36281916419623217,0.5415358264344847,0.34633531898467984,10457
NN013,train,0.2,0.23902648943291574,0.713531258920925,0.22745614894262964,20914
NN013,validation,0.05,0.47276785714285713,0.35264735264735264,0.4771324108490871,2240
NN013,validation,0.1,0.3664360633787101,0.5467865467865468,0.34720472144396375,4481
NN013,validation,0.2,0.24389155416713154,0.7279387279387279,0.22826159864584733,8963
NN014,train,0.05,0.4802983932670237,0.3584070796460177,0.47853587047719465,5228
NN014,train,0.1,0.3588027158840968,0.5355409648872395,0.35347419687362713,10457
NN014,train,0.2,0.23735296930285932,0.7085355409648872,0.23210305017577232,20914
NN014,validation,0.05,0.4763392857142857,0.3553113553113553,0.4782930411655265,2240
NN014,validation,0.1,0.3711225172952466,0.5537795537795538,0.35486773556626966,4481
NN014,validation,0.2,0.2399866116255718,0.7162837162837162,0.232679027350305,8963
NN015,train,0.05,0.48087222647283856,0.3588352840422495,0.5041352286522989,5228
NN015,train,0.1,0.3598546428229894,0.5371110476734228,0.3802827237290954,10457
NN015,train,0.2,0.23735296930285932,0.7085355409648872,0.25196560173827,20914
NN015,validation,0.05,0.4763392857142857,0.3553113553113553,0.5040062022823051,2240
NN015,validation,0.1,0.3704530238785985,0.5527805527805528,0.38185349933709006,4481
NN015,validation,0.2,0.24087916992078545,0.7189477189477189,0.2527360258478451,8963
NN016,train,0.05,0.4799158377964805,0.3581216100485298,0.5050415782512329,5228
NN016,train,0.1,0.35641197284115905,0.5319725949186411,0.36894362942588416,10457
NN016,train,0.2,0.2360141531988142,0.7045389666000571,0.24548367840529858,20914
NN016,validation,0.05,0.47410714285714284,0.35364635364635366,0.5061348220857599,2240
NN016,validation,0.1,0.3682213791564383,0.5494505494505495,0.37088550820651284,4481
NN016,validation,0.2,0.2385362043958496,0.7119547119547119,0.24683651372080556,8963
NN017,train,0.05,0.48469778117827084,0.36168998001712815,0.46839891501164704,5228
NN017,train,0.1,0.361097829205317,0.538966600057094,0.34501355486978835,10457
NN017,train,0.2,0.2375920436071531,0.7092492149586069,0.22956364501515888,20914
NN017,validation,0.05,0.4785714285714286,0.356976356976357,0.4705127674364401,2240
NN017,validation,0.1,0.3693372015175184,0.5511155511155511,0.3472508588419216,4481
NN017,validation,0.2,0.24054446056008033,0.717948717948718,0.23075055125863897,8963
NN018,train,0.05,0.48508033664881406,0.36197544961461603,0.4838981958164911,5228
NN018,train,0.1,0.3638710911351248,0.543105909220668,0.357715059626331,10457
NN018,train,0.2,0.24017404609352586,0.7169568940907793,0.23312495829517968,20914
NN018,validation,0.05,0.48035714285714287,0.35830835830835833,0.48297320962379797,2240
NN018,validation,0.1,0.3720151751841107,0.5551115551115551,0.35849209862042014,4481
NN018,validation,0.2,0.24534196139685374,0.7322677322677322,0.2338687301897207,8963
NN019,train,0.05,0.4885233358837031,0.36454467599200685,0.5011228253021577,5228
NN019,train,0.1,0.36540116668260497,0.5453896660005709,0.37660331561189236,10457
NN019,train,0.2,0.24218227024959357,0.7229517556380245,0.25270809028570135,20914
NN019,validation,0.05,0.4870535714285714,0.3633033633033633,0.5028120487995442,2240
NN019,validation,0.1,0.37134568176746263,0.5541125541125541,0.3787426490514212,4481
NN019,validation,0.2,0.24601138011826398,0.7342657342657343,0.25400886610114765,8963
NNSTACK001,train,0.05,0.5160673297628157,0.3850984870111333,0.5234420354644369,5228
NNSTACK001,train,0.1,0.3741991010806159,0.5585212674850129,0.37199760641378066,10457
NNSTACK001,train,0.2,0.2429951228841924,0.7253782472166714,0.2376671406500206,20914
NNSTACK001,validation,0.05,0.478125,0.35664335664335667,0.5235322212487362,2240
NNSTACK001,validation,0.1,0.36710555679535817,0.5477855477855478,0.37238465286498057,4481
NNSTACK001,validation,0.2,0.24366841459332814,0.7272727272727273,0.23795801873041753,8963
RASTACK001,train,0.05,0.4680566182096404,0.3492720525264059,0.9631320443225776,5228
RASTACK001,train,0.1,0.35277804341589364,0.5265486725663717,0.9343379317460792,10457
RASTACK001,train,0.2,0.23434063306875777,0.6995432486440194,0.8853002327865356,20914
RASTACK001,validation,0.05,0.475,0.3543123543123543,0.9629511619823392,2240
RASTACK001,validation,0.1,0.3577326489622852,0.5337995337995338,0.9337110377834127,4481
RASTACK001,validation,0.2,0.23920562311725985,0.713952713952714,0.8848204916015697,8963
RF001,train,0.05,0.4824024483550115,0.35997716243220096,0.40293846049030524,5228
RF001,train,0.1,0.365783685569475,0.5459606051955467,0.3038502609158904,10457
RF001,train,0.2,0.2368748206942718,0.7071081929774479,0.2117495464463968,20914
RF001,validation,0.05,0.47276785714285713,0.35264735264735264,0.4043371594922175,2240
RF001,validation,0.1,0.36755188573979025,0.5484515484515484,0.30493886791406766,4481
RF001,validation,0.2,0.23898248354345644,0.7132867132867133,0.21212778756763326,8963
RF002,train,0.05,0.49024483550114767,0.36582928918070223,0.4278373867083598,5228
RF002,train,0.1,0.37037391221191546,0.5528118755352555,0.3253058164265572,10457
RF002,train,0.2,0.24309075260590993,0.7256637168141593,0.2223329642434096,20914
RF002,validation,0.05,0.4799107142857143,0.35797535797535796,0.4284019662885628,2240
RF002,validation,0.1,0.3704530238785985,0.5527805527805528,0.32603757759203705,4481
RF002,validation,0.2,0.24456097288854178,0.72993672993673,0.22245999187344143,8963
RF003,train,0.05,0.49655700076511095,0.37053953753925206,0.4361913098279484,5228
RF003,train,0.1,0.3741991010806159,0.5585212674850129,0.334402819140198,10457
RF003,train,0.2,0.24959357368270058,0.7450756494433343,0.2291706356617578,20914
RF003,validation,0.05,0.47901785714285716,0.3573093573093573,0.43597763666038236,2240
RF003,validation,0.1,0.3695603659897344,0.5514485514485514,0.3347680227158453,4481
RF003,validation,0.2,0.24534196139685374,0.7322677322677322,0.2291873986379378,8963
RF004,train,0.05,0.4820198928844682,0.3596916928347131,0.4118592626566428,5228
RF004,train,0.1,0.3664530936214976,0.5469597487867542,0.3157268343205444,10457
RF004,train,0.2,0.24227789997131108,0.7232372252355124,0.21897718159121451,20914
RF004,validation,0.05,0.47544642857142855,0.3546453546453546,0.41245505798384136,2240
RF004,validation,0.1,0.3684445436286543,0.5497835497835498,0.31625876319551594,4481
RF004,validation,0.2,0.24433783331473838,0.7292707292707292,0.21907552460658045,8963
RF005,train,0.05,0.48986228003060445,0.3655438195832144,0.90792594599272,5228
RF005,train,0.1,0.366166204456345,0.5465315443905224,0.8475437585752364,10457
RF005,train,0.2,0.24256478913646362,0.724093634027976,0.7335538659280404,20914
RF005,validation,0.05,0.47544642857142855,0.3546453546453546,0.9081565806076798,2240
RF005,validation,0.1,0.36598973443427807,0.5461205461205462,0.8469835583785122,4481
RF005,validation,0.2,0.24433783331473838,0.7292707292707292,0.7327100104782929,8963
RFSTACK001,train,0.05,0.49885233358837033,0.37225235512417926,0.4790817477460183,5228
RFSTACK001,train,0.1,0.37199961748111315,0.5552383671139024,0.3603582464209181,10457
RFSTACK001,train,0.2,0.2454336807879889,0.732657721952612,0.23651471466354804,20914
RFSTACK001,validation,0.05,0.4861607142857143,0.3626373626373626,0.47980098899605245,2240
RFSTACK001,validation,0.1,0.3740236554340549,0.5581085581085581,0.36141944816735005,4481
RFSTACK001,validation,0.2,0.24556510097065715,0.732933732933733,0.2369797213798209,8963
RIDGESTACK001,train,0.05,0.5141545524100994,0.383671139023694,0.5118550199816105,5228
RIDGESTACK001,train,0.1,0.3717127283159606,0.5548101627176706,0.37439079384882495,10457
RIDGESTACK001,train,0.2,0.24175193650186477,0.7216671424493292,0.2395940004162256,20914
RIDGESTACK001,validation,0.05,0.4861607142857143,0.3626373626373626,0.5118395030164408,2240
RIDGESTACK001,validation,0.1,0.37179201071189466,0.5547785547785548,0.3750804725294355,4481
RIDGESTACK001,validation,0.2,0.24221800736360594,0.7229437229437229,0.2399712022553835,8963
RLOG001,train,0.05,0.3605585309869931,0.26905509563231517,0.30394323221209196,5228
RLOG001,train,0.1,0.2701539638519652,0.4032258064516129,0.2540353542282882,10457
RLOG001,train,0.2,0.20593860571865735,0.6147587781901227,0.20190252041890316,20914
RLOG001,validation,0.05,0.36875,0.27505827505827507,0.30331732957855206,2240
RLOG001,validation,0.1,0.2740459718812765,0.4089244089244089,0.2538601499223783,4481
RLOG001,validation,0.2,0.2065156755550597,0.6163836163836164,0.20202696209625023,8963
RLOG002,train,0.05,0.38083397092578425,0.28418498429917216,0.34411201390347146,5228
RLOG002,train,0.1,0.27780434158936596,0.4146445903511276,0.272406711626127,10457
RLOG002,train,0.2,0.202304676293392,0.6039109334855838,0.20696515882310162,20914
RLOG002,validation,0.05,0.3861607142857143,0.28804528804528806,0.34251503967626906,2240
RLOG002,validation,0.1,0.2836420441865655,0.42324342324342323,0.2718734876826283,4481
RLOG002,validation,0.2,0.20573468704674774,0.614052614052614,0.20715694173869947,8963
RLOG003,train,0.05,0.38255547054322875,0.28546959748786754,0.34915423530722994,5228
RLOG003,train,0.1,0.27789997131108346,0.41478732514987154,0.27467345829748036,10457
RLOG003,train,0.2,0.20244812087596825,0.6043391378818156,0.2076808040133817,20914
RLOG003,validation,0.05,0.38571428571428573,0.28771228771228774,0.3474880419588541,2240
RLOG003,validation,0.1,0.28565052443650973,0.42624042624042624,0.2742069307422037,4481
RLOG003,validation,0.2,0.20551154747294434,0.6133866133866134,0.20795194694710878,8963
RLOG004,train,0.05,0.38274674827850036,0.2856123322866115,0.3496754737481408,5228
RLOG004,train,0.1,0.27751745242421344,0.4142163859548958,0.2749028863015148,10457
RLOG004,train,0.2,0.20254375059768576,0.6046246074793035,0.20775907100828594,20914
RLOG004,validation,0.05,0.3861607142857143,0.28804528804528806,0.34799714151675404,2240
RLOG004,validation,0.1,0.28609685338094176,0.4269064269064269,0.2744440422024602,4481
RLOG004,validation,0.2,0.20551154747294434,0.6133866133866134,0.2080414746791302,8963
RLOG005,train,0.05,0.3638102524866106,0.27148158721096205,0.3118490682884532,5228
RLOG005,train,0.1,0.27130152051257533,0.40493862403654013,0.2591127606247645,10457
RLOG005,train,0.2,0.204838863918906,0.6114758778190122,0.2053928424852906,20914
RLOG005,validation,0.05,0.3674107142857143,0.27405927405927405,0.31051384338076626,2240
RLOG005,validation,0.1,0.2771702744923008,0.41358641358641357,0.2587361673441584,4481
RLOG005,validation,0.2,0.20562311725984603,0.6137196137196137,0.2055607142060497,8963
RLOG006,train,0.05,0.3800688599846978,0.2836140451041964,0.34223762455567275,5228
RLOG006,train,0.1,0.27675241465047334,0.41307450756494435,0.27170928318812404,10457
RLOG006,train,0.2,0.20235249115425075,0.6040536682843277,0.20711993392120062,20914
RLOG006,validation,0.05,0.38526785714285716,0.28737928737928736,0.34057484934060644,2240
RLOG006,validation,0.1,0.28408837313099755,0.42390942390942393,0.27120135207727714,4481
RLOG006,validation,0.2,0.2050652683253375,0.6120546120546121,0.20735893120981144,8963
RLOG007,train,0.05,0.38255547054322875,0.28546959748786754,0.3488700406621398,5228
RLOG007,train,0.1,0.27780434158936596,0.4146445903511276,0.27455485771146987,10457
RLOG007,train,0.2,0.202495935736827,0.6044818726805595,0.2076910059916431,20914
RLOG007,validation,0.05,0.38660714285714287,0.2883782883782884,0.3471990529777865,2240
RLOG007,validation,0.1,0.2854273599642937,0.4259074259074259,0.2740896683784097,4481
RLOG007,validation,0.2,0.20551154747294434,0.6133866133866134,0.20796841636045077,8963
RLOG008,train,0.05,0.38255547054322875,0.28546959748786754,0.3496685495144572,5228
RLOG008,train,0.1,0.27732619298077843,0.4139309163574079,0.27490153256057936,10457
RLOG008,train,0.2,0.20254375059768576,0.6046246074793035,0.20776221014490523,20914
RLOG008,validation,0.05,0.3861607142857143,0.28804528804528806,0.3479888830617505,2240
RLOG008,validation,0.1,0.2863200178531578,0.42723942723942726,0.2744442944297271,4481
RLOG008,validation,0.2,0.20551154747294434,0.6133866133866134,0.20804577310824096,8963
T001,train,0.05,0.4584927314460597,0.34213531258920926,0.4606033230034183,5228
T001,train,0.1,0.3258104618915559,0.4862974593205824,0.32830500282141384,10457
T001,train,0.2,0.21822702495935736,0.6514416214673138,0.2184997334998921,20914
T001,validation,0.05,0.44419642857142855,0.33133533133533133,0.46268013685866,2240
T001,validation,0.1,0.3289444320464182,0.4908424908424908,0.3297099422028748,4481
T001,validation,0.2,0.21532968872029454,0.6426906426906427,0.21918987386573,8963
T002,train,0.05,0.4743687834736037,0.35398230088495575,0.47179388138458905,5228
T002,train,0.1,0.35669886200631157,0.5324007993148729,0.35676364343070077,10457
T002,train,0.2,0.2351534857033566,0.7019697402226663,0.2337791342316004,20914
T002,validation,0.05,0.4611607142857143,0.343989343989344,0.4748998004507364,2240
T002,validation,0.1,0.36041062262887746,0.5377955377955378,0.3589815108603935,4481
T002,validation,0.2,0.23507754100189668,0.7016317016317016,0.23505079738095905,8963
T003,train,0.05,0.4892884468247896,0.3651156151869826,0.4881045471857736,5228
T003,train,0.1,0.36540116668260497,0.5453896660005709,0.36557601765482417,10457
T003,train,0.2,0.23936119345892704,0.7145304025121325,0.23946590564512607,20914
T003,validation,0.05,0.47276785714285713,0.35264735264735264,0.49294121020153014,2240
T003,validation,0.1,0.35884847132336534,0.5354645354645354,0.3680025617482828,4481
T003,validation,0.2,0.2416601584290974,0.7212787212787213,0.24062322412283332,8963
T004,train,0.05,0.4724560061208875,0.3525549528975164,0.47223674314877934,5228
T004,train,0.1,0.35564693506741896,0.5308307165286897,0.35551120255917473,10457
T004,train,0.2,0.23544037486850913,0.7028261490151299,0.23389595619701548,20914
T004,validation,0.05,0.4616071428571429,0.3443223443223443,0.4749848141173136,2240
T004,validation,0.1,0.35572416871234097,0.5308025308025308,0.35655788666369487,4481
T004,validation,0.2,0.23574695972330692,0.7036297036297037,0.23448729641902047,8963
T005,train,0.05,0.4818286151491966,0.35954895803596915,0.4823363705919177,5228
T005,train,0.1,0.36176723725733956,0.5399657436483014,0.3615434940671624,10457
T005,train,0.2,0.2390743042937745,0.7136739937196689,0.23860194164342124,20914
T005,validation,0.05,0.4660714285714286,0.34765234765234765,0.48598972505138394,2240
T005,validation,0.1,0.35639366212898904,0.5318015318015318,0.3629668342980073,4481
T005,validation,0.2,0.24099073970768717,0.7192807192807192,0.23913191362731867,8963
T006,train,0.05,0.473221117061974,0.3531258920924921,0.9192643766431708,5228
T006,train,0.1,0.35536004590226644,0.5304025121324579,0.861827519885094,10457
T006,train,0.2,0.2325236683561251,0.6941193262917499,0.7399013063834448,20914
T006,validation,0.05,0.4669642857142857,0.3483183483183483,0.9203083372259339,2240
T006,validation,0.1,0.35148404374023656,0.5244755244755245,0.8622226011327655,4481
T006,validation,0.2,0.2319535869686489,0.6923076923076923,0.7399208510300607,8963
T007,train,0.05,0.48737566947207345,0.3636882671995432,0.9231605567318604,5228
T007,train,0.1,0.36434923974371236,0.5438195832143876,0.8658496870640571,10457
T007,train,0.2,0.23816582193745817,0.7109620325435341,0.7485516764432858,20914
T007,validation,0.05,0.46517857142857144,0.346986346986347,0.9240698559507923,2240
T007,validation,0.1,0.3579558134345012,0.5341325341325341,0.8672724552651784,4481
T007,validation,0.2,0.23808992524824277,0.7106227106227107,0.749442672289349,8963
WASTACK001,train,0.05,0.48986228003060445,0.3655438195832144,0.5634584132419269,5228
WASTACK001,train,0.1,0.36176723725733956,0.5399657436483014,0.4601038841661255,10457
WASTACK001,train,0.2,0.23931337859806828,0.7143876677133886,0.32372089711316143,20914
WASTACK001,validation,0.05,0.48482142857142857,0.36163836163836166,0.5637111070413655,2240
WASTACK001,validation,0.1,0.36710555679535817,0.5477855477855478,0.4607906306274556,4481
WASTACK001,validation,0.2,0.24232957715050765,0.7232767232767233,0.3240613176929194,8963
WASTACK002,train,0.05,0.48986228003060445,0.3655438195832144,0.5658017717518886,5228
WASTACK002,train,0.1,0.36128908864875203,0.5392520696545818,0.4624471889252042,10457
WASTACK002,train,0.2,0.23931337859806828,0.7143876677133886,0.32498724324922273,20914
WASTACK002,validation,0.05,0.48526785714285714,0.361971361971362,0.566057058714639,2240
WASTACK002,validation,0.1,0.36665922785092614,0.5471195471195471,0.46313658678240255,4481
WASTACK002,validation,0.2,0.24232957715050765,0.7232767232767233,0.3253315861760498,8963
WASTACK003,train,0.05,0.49139250191277734,0.36668569797316586,0.47247792677826794,5228
WASTACK003,train,0.1,0.36434923974371236,0.5438195832143876,0.35987065964413484,10457
WASTACK003,train,0.2,0.24022186095438464,0.7170996288895233,0.2493448034366512,20914
WASTACK003,validation,0.05,0.4861607142857143,0.3626373626373626,0.473044624262785,2240
WASTACK003,validation,0.1,0.3700066949341665,0.5521145521145521,0.3606511688375929,4481
WASTACK003,validation,0.2,0.2429989958719179,0.7252747252747253,0.24971898129852255,8963
WASTACK004,train,0.05,0.5118592195868401,0.3819583214387668,0.497382685671097,5228
WASTACK004,train,0.1,0.37735488189729366,0.5632315158435627,0.36585779946149205,10457
WASTACK004,train,0.2,0.24677249689203404,0.7366542963174422,0.23967604758843358,20914
WASTACK004,validation,0.05,0.48839285714285713,0.3643023643023643,0.498285616443335,2240
WASTACK004,validation,0.1,0.3758089712117831,0.5607725607725608,0.36687815887979097,4481
WASTACK004,validation,0.2,0.24668079883967423,0.7362637362637363,0.2402489677679775,8963
WGNB001,train,0.05,0.4693955623565417,0.3502711961176135,0.999982885618104,5228
WGNB001,train,0.1,0.3491441139906283,0.5211247502141022,0.976124280016177,10457
WGNB001,train,0.2,0.23577507889452043,0.7038252926063374,0.550202296013225,20914
WGNB001,validation,0.05,0.471875,0.351981351981352,0.9999883495791879,2240
WGNB001,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767109242922276,4481
WGNB001,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520263401877654,8963
WGNB002,train,0.05,0.4693955623565417,0.3502711961176135,0.9999828856196498,5228
WGNB002,train,0.1,0.3491441139906283,0.5211247502141022,0.9761242807073086,10457
WGNB002,train,0.2,0.23577507889452043,0.7038252926063374,0.550202299752693,20914
WGNB002,validation,0.05,0.471875,0.351981351981352,0.9999883495806259,2240
WGNB002,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767109252589247,4481
WGNB002,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520263440188856,8963
WGNB003,train,0.05,0.4693955623565417,0.3502711961176135,0.9999828856196359,5228
WGNB003,train,0.1,0.3491441139906283,0.5211247502141022,0.9761242807010823,10457
WGNB003,train,0.2,0.23577507889452043,0.7038252926063374,0.550202299719004,20914
WGNB003,validation,0.05,0.471875,0.351981351981352,0.9999883495806129,2240
WGNB003,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767109252502157,4481
WGNB003,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520263439843708,8963
WGNB004,train,0.05,0.4693955623565417,0.3502711961176135,0.9999828856194966,5228
WGNB004,train,0.1,0.3491441139906283,0.5211247502141022,0.9761242806388183,10457
WGNB004,train,0.2,0.23577507889452043,0.7038252926063374,0.550202299382115,20914
WGNB004,validation,0.05,0.471875,0.351981351981352,0.9999883495804832,2240
WGNB004,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767109251631259,4481
WGNB004,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520263436392248,8963
WGNB005,train,0.05,0.4693955623565417,0.3502711961176135,0.999982885618104,5228
WGNB005,train,0.1,0.3491441139906283,0.5211247502141022,0.976124280016177,10457
WGNB005,train,0.2,0.23577507889452043,0.7038252926063374,0.550202296013225,20914
WGNB005,validation,0.05,0.471875,0.351981351981352,0.9999883495791879,2240
WGNB005,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767109242922276,4481
WGNB005,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520263401877654,8963
WGNB006,train,0.05,0.4693955623565417,0.3502711961176135,0.9999828856041776,5228
WGNB006,train,0.1,0.3491441139906283,0.5211247502141022,0.9761242737895705,10457
WGNB006,train,0.2,0.23577507889452043,0.7038252926063374,0.5502022623244179,20914
WGNB006,validation,0.05,0.471875,0.351981351981352,0.9999883495662345,2240
WGNB006,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767109155831318,4481
WGNB006,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520263056732592,8963
WGNB007,train,0.05,0.4693955623565417,0.3502711961176135,0.9999828854648911,5228
WGNB007,train,0.1,0.3491441139906283,0.5211247502141022,0.9761242115040007,10457
WGNB007,train,0.2,0.23577507889452043,0.7038252926063374,0.5502019254456524,20914
WGNB007,validation,0.05,0.471875,0.351981351981352,0.9999883494366998,2240
WGNB007,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767108284809393,4481
WGNB007,validation,0.2,0.2383130648220462,0.7112887112887113,0.5520259605370427,8963
WGNB008,train,0.05,0.4693955623565417,0.3502711961176135,0.999982884069829,5228
WGNB008,train,0.1,0.3491441139906283,0.5211247502141022,0.9761235867018762,10457
WGNB008,train,0.2,0.23577507889452043,0.7038252926063374,0.5501985575894768,20914
WGNB008,validation,0.05,0.471875,0.351981351981352,0.9999883481412336,2240
WGNB008,validation,0.1,0.34791341218478017,0.5191475191475191,0.9767099563375516,4481
WGNB008,validation,0.2,0.2384246346089479,0.7116217116217116,0.552022510058526,8963
WGNB009,train,0.05,0.4693955623565417,0.3502711961176135,0.9999828699047515,5228
WGNB009,train,0.1,0.3491441139906283,0.5211247502141022,0.9761171477760787,10457
WGNB009,train,0.2,0.2359185234770967,0.7042534970025692,0.5501651592677809,20914
WGNB009,validation,0.05,0.471875,0.351981351981352,0.9999883351752191,2240
WGNB009,validation,0.1,0.3476902477125642,0.5188145188145188,0.9767011365161635,4481
WGNB009,validation,0.2,0.2385362043958496,0.7119547119547119,0.5519882633763954,8963
WGNB010,train,0.05,0.46958684009181334,0.3504139309163574,0.9999827415010317,5228
WGNB010,train,0.1,0.3491441139906283,0.5211247502141022,0.9760452605765327,10457
WGNB010,train,0.2,0.2359185234770967,0.7042534970025692,0.5498516018758102,20914
WGNB010,validation,0.05,0.471875,0.351981351981352,0.999988207076167,2240
WGNB010,validation,0.1,0.34791341218478017,0.5191475191475191,0.9766218734636973,4481
WGNB010,validation,0.2,0.23898248354345644,0.7132867132867133,0.5516631632955522,8963
WGNB011,train,0.05,0.4483550114766641,0.33457036825578074,0.9996819801097092,5228
WGNB011,train,0.1,0.3405374390360524,0.5082786183271482,0.8299709743422216,10457
WGNB011,train,0.2,0.2247776608970068,0.6709962888952327,0.4536567596313413,20914
WGNB011,validation,0.05,0.44151785714285713,0.32933732933732934,0.9997209116860426,2240
WGNB011,validation,0.1,0.3523767016291007,0.5258075258075258,0.8370517597631881,4481
WGNB011,validation,0.2,0.23295771505076426,0.6953046953046953,0.4582093489295219,8963
WGNB012,train,0.05,0.4678653404743688,0.349129317727662,0.9999772591105441,5228
WGNB012,train,0.1,0.34847470593860574,0.5201256066228946,0.9724640375282679,10457
WGNB012,train,0.2,0.2361097829205317,0.704824436197545,0.5285943332960433,20914
WGNB012,validation,0.05,0.4714285714285714,0.3516483516483517,0.9999834302629245,2240
WGNB012,validation,0.1,0.34679758982370007,0.5174825174825175,0.9735164778636722,4481
WGNB012,validation,0.2,0.24043289077317861,0.7176157176157176,0.5293811121858214,8963
WGNB013,train,0.05,0.4680566182096404,0.3492720525264059,0.9999798915020467,5228
WGNB013,train,0.1,0.34809218705173567,0.5195546674279189,0.9748453652259335,10457
WGNB013,train,0.2,0.23639667208568424,0.7056808449900086,0.5402499433488723,20914
WGNB013,validation,0.05,0.471875,0.351981351981352,0.999985814473593,2240
WGNB013,validation,0.1,0.3490292345458603,0.5208125208125208,0.9753813970501335,4481
WGNB013,validation,0.2,0.24065603034698205,0.7182817182817183,0.5410137057906566,8963
WGNB014,train,0.05,0.46958684009181334,0.3504139309163574,0.9999815876269439,5228
WGNB014,train,0.1,0.3490484842689108,0.5209820154153583,0.9753036204185037,10457
WGNB014,train,0.2,0.236635746389978,0.7063945189837282,0.5442086479306097,20914
WGNB014,validation,0.05,0.47276785714285713,0.35264735264735264,0.9999870689907642,2240
WGNB014,validation,0.1,0.34858290560142824,0.5201465201465202,0.9756233437346586,4481
WGNB014,validation,0.2,0.23976347205176837,0.7156177156177156,0.5452700027200658,8963
WLOG001,train,0.05,0.2637719969395562,0.19683128746788467,0.2673587272053701,5228
WLOG001,train,0.1,0.22712058907908578,0.3389951470168427,0.2255232386874911,10457
WLOG001,train,0.2,0.19666252271205892,0.5870682272337996,0.19705446404639168,20914
WLOG001,validation,0.05,0.27098214285714284,0.20213120213120214,0.26782475166289205,2240
WLOG001,validation,0.1,0.22673510377147957,0.3383283383283383,0.22575086394779245,4481
WLOG001,validation,0.2,0.19747852281602143,0.5894105894105894,0.1979689633370511,8963
WLOG002,train,0.05,0.4433817903596021,0.33085926348843847,0.46211187311344804,5228
WLOG002,train,0.1,0.3063019986611839,0.4571795603768199,0.30487461512904385,10457
WLOG002,train,0.2,0.21564502247298462,0.6437339423351414,0.21317282308180882,20914
WLOG002,validation,0.05,0.44107142857142856,0.329004329004329,0.4626515625157767,2240
WLOG002,validation,0.1,0.3097522874358402,0.4622044622044622,0.3062359488369353,4481
WLOG002,validation,0.2,0.21789579381903382,0.6503496503496503,0.214142658521702,8963
WLOG003,train,0.05,0.4684391736801836,0.3495575221238938,0.48707947014730685,5228
WLOG003,train,0.1,0.3429281820789902,0.5118469882957465,0.3431210279739663,10457
WLOG003,train,0.2,0.22315195562780912,0.6661433057379389,0.22013870386791246,20914
