pd_band,predicted_pd,actual_default_rate,count,abs_error,split,model_id
"(0.2, 0.4]",0.29280756906750943,0.2990420658059142,2401,0.00623449673840476,validation,RFSTACK001
"(0.4, 1.0]",0.5368697692184974,0.5488771466314399,1514,0.012007377412942555,validation,RFSTACK001
"(-0.001, 0.05]",0.02293526097808434,0.020058224163027657,34350,0.002877036815056685,validation,RIDGESTACK001
"(0.05, 0.1]",0.07150956847483673,0.09428049098981457,3829,0.022770922514977837,validation,RIDGESTACK001
"(0.1, 0.2]",0.14188670106416992,0.14902965946539729,2731,0.007142958401227362,validation,RIDGESTACK001
"(0.2, 0.4]",0.2829701833611987,0.29509671614934774,2223,0.012126532788149014,validation,RIDGESTACK001
"(0.4, 1.0]",0.561464518173987,0.5285035629453682,1684,0.03296095522861886,validation,RIDGESTACK001
"(-0.001, 0.05]",0.02409420824298745,0.021950454687989965,28701,0.0021437535549974837,validation,RLOG001
"(0.05, 0.1]",0.07106397866629985,0.06931182087586434,6074,0.001752157790435513,validation,RLOG001
"(0.1, 0.2]",0.14852209230058763,0.13687676387582315,6378,0.011645328424764484,validation,RLOG001
"(0.2, 0.4]",0.24325084932561913,0.27251324308416713,3398,0.029262393758548,validation,RLOG001
"(0.4, 1.0]",0.5753791160574862,0.575187969924812,266,0.00019114613267412484,validation,RLOG001
"(-0.001, 0.05]",0.022603943894631644,0.02232723786042052,29202,0.0002767060342111251,validation,RLOG002
"(0.05, 0.1]",0.07090983180561947,0.07218934911242604,5915,0.001279517306806574,validation,RLOG002
"(0.1, 0.2]",0.14658959381797118,0.1329243353783231,6357,0.013665258439648081,validation,RLOG002
"(0.2, 0.4]",0.2568973757391453,0.28027923211169287,2865,0.023381856372547583,validation,RLOG002
"(0.4, 1.0]",0.5566834535656435,0.5774058577405857,478,0.0207224041749422,validation,RLOG002
"(-0.001, 0.05]",0.022429519223821536,0.022521444926694233,29261,9.192570287269719e-05,validation,RLOG003
"(0.05, 0.1]",0.07103205385266188,0.0720310391363023,5928,0.0009989852836404106,validation,RLOG003
"(0.1, 0.2]",0.14650425075088477,0.13312202852614896,6310,0.013382222224735812,validation,RLOG003
"(0.2, 0.4]",0.258287212727006,0.27945888216447134,2809,0.021171669437465346,validation,RLOG003
"(0.4, 1.0]",0.556580999521309,0.5736738703339882,509,0.017092870812679184,validation,RLOG003
"(-0.001, 0.05]",0.022405771898286415,0.022590567327409432,29260,0.00018479542912301639,validation,RLOG004
"(0.05, 0.1]",0.07096571744486843,0.07170575333220854,5927,0.0007400358873401042,validation,RLOG004
"(0.1, 0.2]",0.1464530720392671,0.13283723875870804,6316,0.01361583328055907,validation,RLOG004
"(0.2, 0.4]",0.25856059526521746,0.27995720399429386,2804,0.021396608729076394,validation,RLOG004
"(0.4, 1.0]",0.5572862584423433,0.5745098039215686,510,0.017223545479225333,validation,RLOG004
"(-0.001, 0.05]",0.024580335293673032,0.02107177238207295,28047,0.0035085629116000834,validation,RLOG005
"(0.05, 0.1]",0.07079169959267724,0.06666666666666667,6360,0.0041250329260105745,validation,RLOG005
"(0.1, 0.2]",0.14750069087554102,0.13074258171411357,6639,0.016758109161427448,validation,RLOG005
"(0.2, 0.4]",0.24674307423013606,0.2742398164084911,3486,0.027496742178355044,validation,RLOG005
"(0.4, 1.0]",0.5660261769100284,0.5754385964912281,285,0.00941241958119965,validation,RLOG005
"(-0.001, 0.05]",0.022630149222632873,0.022260391618000686,29110,0.0003697576046321864,validation,RLOG006
"(0.05, 0.1]",0.0710048582932917,0.07196906003026736,5947,0.0009642017369756589,validation,RLOG006
"(0.1, 0.2]",0.14682313955400475,0.13122455371124334,6386,0.015598585842761414,validation,RLOG006
"(0.2, 0.4]",0.2564426183193803,0.28261617900172115,2905,0.026173560682340835,validation,RLOG006
"(0.4, 1.0]",0.5540924778355012,0.5714285714285714,469,0.0173360935930702,validation,RLOG006
"(-0.001, 0.05]",0.022436275990534802,0.022491881729618867,29255,5.560573908406502e-05,validation,RLOG007
"(0.05, 0.1]",0.07101527412529564,0.07197161682716675,5919,0.0009563427018711157,validation,RLOG007
"(0.1, 0.2]",0.1464864713434669,0.13257395981648473,6321,0.013912511526982169,validation,RLOG007
"(0.2, 0.4]",0.25832609586974237,0.2807951721689741,2817,0.022469076299231727,validation,RLOG007
"(0.4, 1.0]",0.5571106415912945,0.5742574257425742,505,0.01714678415127968,validation,RLOG007
"(-0.001, 0.05]",0.022407762566943466,0.022590567327409432,29260,0.0001828047604659662,validation,RLOG008
"(0.05, 0.1]",0.07096728897418525,0.07170575333220854,5927,0.0007384643580232858,validation,RLOG008
"(0.1, 0.2]",0.1464604991864883,0.13283723875870804,6316,0.013623260427780254,validation,RLOG008
"(0.2, 0.4]",0.25856265916463433,0.27995720399429386,2804,0.021394544829659523,validation,RLOG008
"(0.4, 1.0]",0.5572634947280958,0.5745098039215686,510,0.01724630919347281,validation,RLOG008
"(-0.001, 0.05]",0.0223691888737599,0.022530592414902986,32933,0.00016140354114308614,validation,T001
"(0.1, 0.2]",0.11842513979789597,0.11924708954411925,9191,0.00082194974622328,validation,T001
"(0.2, 0.4]",0.3471223021582734,0.3533724340175953,682,0.006250131859321939,validation,T001
"(0.4, 1.0]",0.47583913444512876,0.4594728990551964,2011,0.01636623538993237,validation,T001
"(-0.001, 0.05]",0.01822362840805788,0.017522988875313485,31102,0.0007006395327443966,validation,T002
"(0.05, 0.1]",0.07859701623966665,0.07849119400915268,7211,0.00010582223051397444,validation,T002
"(0.1, 0.2]",0.14172700881542047,0.15244596131968147,2637,0.010718952504260998,validation,T002
"(0.2, 0.4]",0.3013016308233796,0.306640625,2560,0.005338994176620426,validation,T002
"(0.4, 1.0]",0.5648291638814502,0.5394032134659525,1307,0.025425950415497667,validation,T002
"(-0.001, 0.05]",0.01788183400074844,0.01714898177920686,31722,0.0007328522215415793,validation,T003
"(0.05, 0.1]",0.07257539219302753,0.07505265173272066,5223,0.002477259539693133,validation,T003
"(0.1, 0.2]",0.1334708169486808,0.14491691104594331,4092,0.011446094097262521,validation,T003
"(0.2, 0.4]",0.3020204419798822,0.2959542656112577,2274,0.0060661763686244985,validation,T003
"(0.4, 1.0]",0.5562967197687996,0.5318725099601593,1506,0.02442420980864024,validation,T003
"(-0.001, 0.05]",0.01822362840805788,0.017522988875313485,31102,0.0007006395327443966,validation,T004
"(0.05, 0.1]",0.07869528100724726,0.07843936922240348,7356,0.00025591178484378474,validation,T004
"(0.1, 0.2]",0.15200744573342495,0.16708587854832915,2783,0.015078432814904202,validation,T004
"(0.2, 0.4]",0.30946480536956933,0.31036056595162026,2191,0.0008957605820509307,validation,T004
"(0.4, 1.0]",0.5516218999342992,0.5314079422382672,1385,0.02021395769603207,validation,T004
"(-0.001, 0.05]",0.016379351301534766,0.016303814044851858,30545,7.553725668290809e-05,validation,T005
"(0.05, 0.1]",0.07240831975250327,0.06960873521383075,6594,0.002799584538672517,validation,T005
"(0.1, 0.2]",0.1393563755641464,0.14634146341463414,3977,0.006985087850487737,validation,T005
"(0.2, 0.4]",0.28602146720303706,0.300314465408805,1908,0.01429299820576796,validation,T005
"(0.4, 1.0]",0.5209109996421724,0.49693251533742333,1793,0.023978484304749026,validation,T005
"(0.1, 0.2]",0.1362496469705791,0.011785998057738148,22654,0.12446364891284094,validation,T006
"(0.2, 0.4]",0.3256597255848987,0.030050539543778173,7321,0.2956091860411205,validation,T006
"(0.4, 1.0]",0.6507027100896423,0.16951893275838836,14842,0.48118377733125395,validation,T006
"(0.05, 0.1]",0.080187919653264,0.008578781812982557,10491,0.07160913784028144,validation,T007
"(0.1, 0.2]",0.16623451443206388,0.014331210191082803,11932,0.15190330424098109,validation,T007
"(0.2, 0.4]",0.3144305460056515,0.03048180924287119,8136,0.2839487367627803,validation,T007
"(0.4, 1.0]",0.6595704944612547,0.17491934352644128,14258,0.4846511509348134,validation,T007
"(-0.001, 0.05]",0.01710653851356063,0.014182444061962134,29050,0.002924094451598495,validation,WASTACK001
"(0.05, 0.1]",0.07180310312242842,0.053170144462279294,4984,0.018632958660149128,validation,WASTACK001
"(0.1, 0.2]",0.14409950443120761,0.09372384937238494,4780,0.050375655058822674,validation,WASTACK001
"(0.2, 0.4]",0.2905397303359079,0.1938080495356037,3230,0.0967316808003042,validation,WASTACK001
"(0.4, 1.0]",0.5360288212597815,0.45149657410746485,2773,0.08453224715231661,validation,WASTACK001
"(-0.001, 0.05]",0.017080156649661272,0.014207086343309253,29070,0.0028730703063520185,validation,WASTACK002
"(0.05, 0.1]",0.07181318426481419,0.05308666800723909,4973,0.0187265162575751,validation,WASTACK002
"(0.1, 0.2]",0.14402735385324372,0.09399916072177927,4766,0.05002819313146445,validation,WASTACK002
"(0.2, 0.4]",0.29072020625542927,0.1921875,3200,0.09853270625542926,validation,WASTACK002
"(0.4, 1.0]",0.5367202528156368,0.4497863247863248,2808,0.08693392802931205,validation,WASTACK002
"(-0.001, 0.05]",0.01840128739583983,0.014752441899629504,29690,0.003648845496210324,validation,WASTACK003
"(0.05, 0.1]",0.07162489466126612,0.06039448420317682,5729,0.011230410458089299,validation,WASTACK003
"(0.1, 0.2]",0.13788614802225974,0.11650675543371843,5107,0.02137939258854131,validation,WASTACK003
"(0.2, 0.4]",0.28142153035675505,0.2922748309006764,2809,0.010853300543921363,validation,WASTACK003
"(0.4, 1.0]",0.5319595864718271,0.5418353576248313,1482,0.009875771153004198,validation,WASTACK003
"(-0.001, 0.05]",0.01772344561060132,0.015035906642728905,31192,0.0026875389678724156,validation,WASTACK004
"(0.05, 0.1]",0.07160320086948739,0.0752022846263684,6303,0.0035990837568810052,validation,WASTACK004
"(0.1, 0.2]",0.13672557458520118,0.1485632183908046,3480,0.011837643805603426,validation,WASTACK004
"(0.2, 0.4]",0.28500666290270926,0.2970749542961609,2188,0.012068291393451613,validation,WASTACK004
"(0.4, 1.0]",0.546966028441029,0.5399032648125756,1654,0.007062763628453483,validation,WASTACK004
"(-0.001, 0.05]",0.004598111003760808,0.02736450584484591,37640,0.0227663948410851,validation,WGNB001
"(0.05, 0.1]",0.07109452375487038,0.11195445920303605,1054,0.04085993544816567,validation,WGNB001
"(0.1, 0.2]",0.14699747712753689,0.13423645320197045,812,0.01276102392556644,validation,WGNB001
"(0.2, 0.4]",0.27909058110298546,0.193158953722334,497,0.08593162738065147,validation,WGNB001
"(0.4, 1.0]",0.9458770637885365,0.34275031159119235,4814,0.6031267521973442,validation,WGNB001
"(-0.001, 0.05]",0.004598111323957309,0.02736450584484591,37640,0.0227663945208886,validation,WGNB002
"(0.05, 0.1]",0.07109453006825467,0.11195445920303605,1054,0.040859929134781384,validation,WGNB002
"(0.1, 0.2]",0.14699748589567663,0.13423645320197045,812,0.012761032693706181,validation,WGNB002
"(0.2, 0.4]",0.27909060039629013,0.193158953722334,497,0.08593164667395614,validation,WGNB002
"(0.4, 1.0]",0.9458770650329548,0.34275031159119235,4814,0.6031267534417624,validation,WGNB002
"(-0.001, 0.05]",0.004598111321072651,0.02736450584484591,37640,0.022766394523773256,validation,WGNB003
"(0.05, 0.1]",0.07109453001137725,0.11195445920303605,1054,0.0408599291916588,validation,WGNB003
"(0.1, 0.2]",0.14699748581668415,0.13423645320197045,812,0.012761032614713702,validation,WGNB003
"(0.2, 0.4]",0.2790906002224764,0.193158953722334,497,0.0859316465001424,validation,WGNB003
"(0.4, 1.0]",0.9458770650217437,0.34275031159119235,4814,0.6031267534305513,validation,WGNB003
"(-0.001, 0.05]",0.004598111292226099,0.02736450584484591,37640,0.02276639455261981,validation,WGNB004
"(0.05, 0.1]",0.07109452944260371,0.11195445920303605,1054,0.040859929760432345,validation,WGNB004
"(0.1, 0.2]",0.14699748502676085,0.13423645320197045,812,0.012761031824790409,validation,WGNB004
"(0.2, 0.4]",0.27909059848434037,0.193158953722334,497,0.08593164476200638,validation,WGNB004
"(0.4, 1.0]",0.945877064909634,0.34275031159119235,4814,0.6031267533184417,validation,WGNB004
"(-0.001, 0.05]",0.004598111003760808,0.02736450584484591,37640,0.0227663948410851,validation,WGNB005
"(0.05, 0.1]",0.07109452375487038,0.11195445920303605,1054,0.04085993544816567,validation,WGNB005
"(0.1, 0.2]",0.14699747712753689,0.13423645320197045,812,0.01276102392556644,validation,WGNB005
"(0.2, 0.4]",0.27909058110298546,0.193158953722334,497,0.08593162738065147,validation,WGNB005
"(0.4, 1.0]",0.9458770637885365,0.34275031159119235,4814,0.6031267521973442,validation,WGNB005
"(-0.001, 0.05]",0.004598108119129641,0.02736450584484591,37640,0.02276639772571627,validation,WGNB006
"(0.05, 0.1]",0.07109446687777864,0.11195445920303605,1054,0.040859992325257416,validation,WGNB006
"(0.1, 0.2]",0.14699739813618018,0.13423645320197045,812,0.012760944934209734,validation,WGNB006
"(0.2, 0.4]",0.27909040728985973,0.193158953722334,497,0.08593145356752574,validation,WGNB006
"(0.4, 1.0]",0.9458770525774279,0.34275031159119235,4814,0.6031267409862355,validation,WGNB006
"(-0.001, 0.05]",0.0045980792749997675,0.02736450584484591,37640,0.022766426569846142,validation,WGNB007
"(0.05, 0.1]",0.07109389813109175,0.11195445920303605,1054,0.0408605610719443,validation,WGNB007
"(0.1, 0.2]",0.14699660831109135,0.13423645320197045,812,0.012760155109120902,validation,WGNB007
"(0.2, 0.4]",0.2790886692012557,0.193158953722334,497,0.0859297154789217,validation,WGNB007
"(0.4, 1.0]",0.9458769404530236,0.34275031159119235,4814,0.6031266288618313,validation,WGNB007
"(-0.001, 0.05]",0.004597791051969623,0.02736450584484591,37640,0.022766714792876286,validation,WGNB008
"(0.05, 0.1]",0.07108821308723982,0.11195445920303605,1054,0.04086624611579623,validation,WGNB008
"(0.1, 0.2]",0.14698871890547643,0.13423645320197045,812,0.012752265703505988,validation,WGNB008
"(0.2, 0.4]",0.27907129257917584,0.193158953722334,497,0.08591233885684185,validation,WGNB008
"(0.4, 1.0]",0.9458758178759529,0.34275031159119235,4814,0.6031255062847605,validation,WGNB008
"(-0.001, 0.05]",0.004594930738532089,0.02736450584484591,37640,0.02276957510631382,validation,WGNB009
"(0.05, 0.1]",0.07111382284607601,0.11258278145695365,1057,0.04146895861087764,validation,WGNB009
"(0.1, 0.2]",0.14708466579858007,0.1334981458590853,809,0.013586519939494779,validation,WGNB009
"(0.2, 0.4]",0.2788979513785041,0.193158953722334,497,0.0857389976561701,validation,WGNB009
"(0.4, 1.0]",0.9458644575239742,0.34275031159119235,4814,0.6031141459327818,validation,WGNB009
"(-0.001, 0.05]",0.004576909524343425,0.027358691032724182,37648,0.022781781508380755,validation,WGNB010
"(0.05, 0.1]",0.07075595920204597,0.11439466158245949,1049,0.04363870238041352,validation,WGNB010
"(0.1, 0.2]",0.14646274970296716,0.13161131611316113,813,0.014851433589806035,validation,WGNB010
"(0.2, 0.4]",0.2796361230197755,0.19839679358717435,499,0.08123932943260112,validation,WGNB010
"(0.4, 1.0]",0.9464193771964922,0.34255407653910147,4808,0.6038653006573906,validation,WGNB010
"(-0.001, 0.05]",0.00768916176266887,0.029008397167601147,37989,0.021319235404932278,validation,WGNB011
"(0.05, 0.1]",0.07121808133489402,0.12866108786610878,956,0.05744300653121476,validation,WGNB011
"(0.1, 0.2]",0.12155495925839242,0.11533586818757921,789,0.0062190910708132124,validation,WGNB011
"(0.2, 0.4]",0.2235623648383578,0.17896678966789667,1084,0.044595575170461144,validation,WGNB011
"(0.4, 1.0]",0.9094681383077969,0.3733433358339585,3999,0.5361248024738384,validation,WGNB011
"(-0.001, 0.05]",0.0036045897776666664,0.028674115165247285,38397,0.02506952538758062,validation,WGNB012
"(0.05, 0.1]",0.06638265334514679,0.1364256480218281,733,0.07004299467668132,validation,WGNB012
"(0.1, 0.2]",0.12591542689292254,0.17158931082981715,711,0.045673883936894616,validation,WGNB012
"(0.2, 0.4]",0.29458264447634963,0.26973684210526316,304,0.024845802371086467,validation,WGNB012
"(0.4, 1.0]",0.955122933235217,0.3420376712328767,4672,0.6130852620023404,validation,WGNB012
"(-0.001, 0.05]",0.0041514410837721095,0.027583118183255175,37958,0.023431677099483066,validation,WGNB013
"(0.05, 0.1]",0.07030154984087253,0.1277258566978193,963,0.05742430685694677,validation,WGNB013
"(0.1, 0.2]",0.13778216640414606,0.15604681404421328,769,0.018264647640067216,validation,WGNB013
"(0.2, 0.4]",0.2934001289889321,0.2315270935960591,406,0.06187303539287298,validation,WGNB013
"(0.4, 1.0]",0.9525250166699786,0.3429358186824825,4721,0.6095891979874961,validation,WGNB013
"(-0.001, 0.05]",0.004338512947530157,0.027287361781859445,37893,0.022948848834329287,validation,WGNB014
"(0.05, 0.1]",0.07135758180396351,0.1365079365079365,945,0.06515035470397298,validation,WGNB014
"(0.1, 0.2]",0.14168754233503855,0.13881748071979436,778,0.002870061615244196,validation,WGNB014
"(0.2, 0.4]",0.2855041595619334,0.22758620689655173,435,0.05791795266538169,validation,WGNB014
"(0.4, 1.0]",0.9486060488297461,0.34263533361309273,4766,0.6059707152166534,validation,WGNB014
"(-0.001, 0.05]",0.0222821179133943,0.022323035932886873,27774,4.091801949257512e-05,validation,WLOG001
"(0.05, 0.1]",0.058590012764952695,0.06244707874682472,4724,0.003857065981872028,validation,WLOG001
"(0.1, 0.2]",0.15393665151500535,0.1495715169184557,11319,0.0043651345965496635,validation,WLOG001
"(0.2, 0.4]",0.3721447126872954,0.395,1000,0.022855287312704642,validation,WLOG001
"(-0.001, 0.05]",0.024979786392882956,0.02291921760698251,31851,0.002060568785900444,validation,WLOG002
"(0.05, 0.1]",0.07396529178798573,0.07884028484231943,3932,0.004874993054333698,validation,WLOG002
"(0.1, 0.2]",0.12273538448446918,0.13062269889546982,6247,0.007887314411000643,validation,WLOG002
"(0.2, 0.4]",0.24533113580653018,0.31654676258992803,1112,0.07121562678339785,validation,WLOG002
"(0.4, 1.0]",0.5296976776531809,0.4746268656716418,1675,0.05507081198153907,validation,WLOG002
"(-0.001, 0.05]",0.021344710762629088,0.01706049941344059,29835,0.004284211349188497,validation,WLOG003
"(0.05, 0.1]",0.07416237752038009,0.07906435224386113,9448,0.004901974723481042,validation,WLOG003
"(0.1, 0.2]",0.15595246592266213,0.18857142857142858,2625,0.03261896264876646,validation,WLOG003
"(0.2, 0.4]",0.2998288116142251,0.34298029556650245,1624,0.04315148395227736,validation,WLOG003
"(0.4, 1.0]",0.6093633684408439,0.5408560311284046,1285,0.0685073373124393,validation,WLOG003
"(-0.001, 0.05]",0.021423898098223162,0.016906029259147668,29871,0.004517868839075494,validation,WLOG004
"(0.05, 0.1]",0.0710949818495295,0.07448546226723293,9183,0.0033904804177034287,validation,WLOG004
"(0.1, 0.2]",0.1424044494393555,0.18441358024691357,2592,0.042009130807558054,validation,WLOG004
"(0.2, 0.4]",0.2753126968538311,0.31538911644236395,1709,0.04007641958853286,validation,WLOG004
"(0.4, 1.0]",0.6056470164510985,0.5451436388508892,1462,0.060503377600209296,validation,WLOG004
"(-0.001, 0.05]",0.021645350886881562,0.017254927640626024,30542,0.004390423246255538,validation,WLOG005
"(0.05, 0.1]",0.07353442148186852,0.07677073625349487,8584,0.00323631477162635,validation,WLOG005
"(0.1, 0.2]",0.14778056515821444,0.19343891402714933,2652,0.045658348868934884,validation,WLOG005
"(0.2, 0.4]",0.28518340134388503,0.3217821782178218,1616,0.036598776873936756,validation,WLOG005
"(0.4, 1.0]",0.6098396784730513,0.550948699929726,1423,0.05889097854332537,validation,WLOG005
"(-0.001, 0.05]",0.01751763707550547,0.015003726627564083,30859,0.0025139104479413865,validation,XGB001
"(0.05, 0.1]",0.07205013261614664,0.07411871045495631,6638,0.0020685778388096765,validation,XGB001
"(0.1, 0.2]",0.13687146145909745,0.1497625034925957,3579,0.012891042033498251,validation,XGB001
"(0.2, 0.4]",0.28614468265515636,0.29727142173288656,2089,0.011126739077730208,validation,XGB001
"(0.4, 1.0]",0.5520025782882446,0.5393462469733656,1652,0.012656331314878977,validation,XGB001
"(-0.001, 0.05]",0.017559246435312276,0.015296552616260268,30922,0.002262693819052008,validation,XGB002
"(0.05, 0.1]",0.07197715078317023,0.07297709923664122,6550,0.0009999484534709974,validation,XGB002
"(0.1, 0.2]",0.13689677860263444,0.14669994453688298,3606,0.009803165934248542,validation,XGB002
"(0.2, 0.4]",0.28690638679943425,0.3037249283667622,2094,0.016818541567327927,validation,XGB002
"(0.4, 1.0]",0.5511106137809058,0.539209726443769,1645,0.01190088733713679,validation,XGB002
"(-0.001, 0.05]",0.01851023820027525,0.014992992405723412,30681,0.003517245794551838,validation,XGB003
"(0.05, 0.1]",0.07235979628093535,0.0751511661387849,6946,0.002791369857849557,validation,XGB003
"(0.1, 0.2]",0.13648327767066226,0.1514389494272143,3579,0.014955671756552047,validation,XGB003
"(0.2, 0.4]",0.2832952798428036,0.3046228710462287,2055,0.02132759120342509,validation,XGB003
"(0.4, 1.0]",0.5611491672752142,0.5482005141388174,1556,0.012948653136396815,validation,XGB003
"(-0.001, 0.05]",0.018776481566683063,0.015059160989602008,30679,0.0037173205770810545,validation,XGB004
"(0.05, 0.1]",0.07233911999690883,0.07536817788045047,6926,0.0030290578835416443,validation,XGB004
"(0.1, 0.2]",0.13608662066894153,0.1503573391973612,3638,0.014270718528419657,validation,XGB004
"(0.2, 0.4]",0.28372291917970605,0.30761572921851665,2009,0.023892810038810608,validation,XGB004
"(0.4, 1.0]",0.559320863824302,0.5456869009584665,1565,0.013633962865835514,validation,XGB004
"(-0.001, 0.05]",0.01708713985831359,0.01532469190983973,31322,0.0017624479484738623,validation,XGBSTACK001
"(0.05, 0.1]",0.0727969428027392,0.07698437998087344,6274,0.004187437178134246,validation,XGBSTACK001
"(0.1, 0.2]",0.13776817403802988,0.1407702523240372,3012,0.0030020782860073203,validation,XGBSTACK001
"(0.2, 0.4]",0.2801021103340166,0.29185185185185186,2700,0.011749741517835255,validation,XGBSTACK001
"(0.4, 1.0]",0.558024853764187,0.5487077534791253,1509,0.009317100285061719,validation,XGBSTACK001
