decile,predicted_pd,actual_default_rate,count,split,model_id
6,0.01759884955667168,0.0107095046854083,4482,validation,RF002
7,0.014670773446821756,0.01115822361080116,4481,validation,RF002
8,0.010830299980049125,0.008257085471992859,4481,validation,RF002
9,0.008525980006156186,0.004015168414008476,4483,validation,RF002
0,0.3347323023763435,0.36947791164658633,4482,validation,RF003
1,0.12361225390050551,0.12115127175368139,4482,validation,RF003
2,0.07629762461730567,0.06940415085918322,4481,validation,RF003
3,0.047274363381948015,0.03413654618473896,4482,validation,RF003
4,0.02966267193358142,0.026556572193706763,4481,validation,RF003
5,0.019860045939380823,0.01673360107095047,4482,validation,RF003
6,0.014520743038567476,0.012048192771084338,4482,validation,RF003
7,0.011365561738159216,0.009149743360856952,4481,validation,RF003
8,0.00839065313520834,0.007809013833110219,4482,validation,RF003
9,0.005376767207604096,0.0035698348951361,4482,validation,RF003
0,0.31622608816456177,0.3683623382418563,4482,validation,RF004
1,0.12189786154023748,0.12025881302989737,4482,validation,RF004
2,0.08030822842961616,0.06270921669270252,4481,validation,RF004
3,0.04862017057190097,0.0428380187416332,4482,validation,RF004
4,0.030624311403850163,0.02432492747154653,4481,validation,RF004
5,0.021692520718841878,0.01717983043284248,4482,validation,RF004
6,0.01786412825045523,0.011601963409192326,4482,validation,RF004
7,0.014971278757759051,0.011381388083017184,4481,validation,RF004
8,0.010913754844580093,0.007362784471218206,4482,validation,RF004
9,0.008355300218678524,0.004016064257028112,4482,validation,RF004
0,0.8469566695266919,0.36590807675145026,4482,validation,RF005
1,0.6184274668368108,0.12271307452030343,4482,validation,RF005
2,0.512818885333456,0.06761883508145504,4481,validation,RF005
3,0.38487945862970707,0.03614457831325301,4482,validation,RF005
4,0.2762720094020115,0.024771256415978576,4481,validation,RF005
5,0.18920111076062932,0.018072289156626505,4482,validation,RF005
6,0.15617169172024528,0.011825078090138332,4482,validation,RF005
7,0.13211742379563943,0.010935059138585137,4481,validation,RF005
8,0.10210242960291004,0.007585899152164213,4482,validation,RF005
9,0.08056565739256724,0.004462293618920125,4482,validation,RF005
3,0.3613759903907031,0.3739402052655065,4482,validation,RFSTACK001
4,0.11254985532745494,0.11713520749665328,4482,validation,RFSTACK001
5,0.06754439296118837,0.06806516402588708,4481,validation,RFSTACK001
6,0.04220009686195691,0.037037037037037035,4482,validation,RFSTACK001
7,0.022837024045950994,0.02432492747154653,4481,validation,RFSTACK001
8,0.01446752445493462,0.01644586569209685,4378,validation,RFSTACK001
9,0.012778724340314039,0.008319006156064556,18031,validation,RFSTACK001
0,0.375034646459209,0.3717090584560464,4482,validation,RIDGESTACK001
1,0.10486850575793122,0.11267291387773315,4482,validation,RIDGESTACK001
2,0.04648709416405226,0.07431376924793573,4481,validation,RIDGESTACK001
3,0.029203609553406,0.03993752788933512,4482,validation,RIDGESTACK001
4,0.023316000713161908,0.0220932827493863,4481,validation,RIDGESTACK001
5,0.02083081185050834,0.01651048639000446,4482,validation,RIDGESTACK001
6,0.0195967998414853,0.011825078090138332,4482,validation,RIDGESTACK001
7,0.01887925153161435,0.010711894666369114,4481,validation,RIDGESTACK001
8,0.018404525786218796,0.006693440428380187,4482,validation,RIDGESTACK001
9,0.018025470419374686,0.0035698348951361,4482,validation,RIDGESTACK001
0,0.2538451043138923,0.2739848282016957,4482,validation,RLOG001
1,0.15018952941192024,0.1390004462293619,4482,validation,RLOG001
2,0.08793402213865119,0.08279401919214462,4481,validation,RLOG001
3,0.05295916931652974,0.05533244087460955,4482,validation,RLOG001
4,0.03645615242062506,0.03816112474893997,4481,validation,RLOG001
5,0.027940209504875267,0.028335564480142794,4482,validation,RLOG001
6,0.023250282458136966,0.01717983043284248,4482,validation,RLOG001
7,0.019811210030808404,0.01316670386074537,4481,validation,RLOG001
8,0.0163319892476282,0.012048192771084338,4482,validation,RLOG001
9,0.01182802820257546,0.010040160642570281,4482,validation,RLOG001
0,0.2718529963740167,0.28357875948237393,4482,validation,RLOG002
1,0.14243911984326071,0.1278447121820616,4482,validation,RLOG002
2,0.0836208426184017,0.08681097969203302,4481,validation,RLOG002
3,0.0504111862932982,0.05310129406514949,4482,validation,RLOG002
4,0.03456308661365673,0.03905378263780406,4481,validation,RLOG002
5,0.026283532041718558,0.027889335118250782,4482,validation,RLOG002
6,0.021352853238576594,0.01717983043284248,4482,validation,RLOG002
7,0.017737974921997787,0.00981923677750502,4481,validation,RLOG002
8,0.01426055124009128,0.012048192771084338,4482,validation,RLOG002
9,0.009861539734057649,0.012717536813922356,4482,validation,RLOG002
0,0.2741856883004698,0.285586791610888,4482,validation,RLOG003
1,0.14169602719741256,0.1253904506916555,4482,validation,RLOG003
2,0.08303264357992599,0.0874804731086811,4481,validation,RLOG003
3,0.05014314640369848,0.05310129406514949,4482,validation,RLOG003
4,0.034416575484469206,0.03838428922115599,4481,validation,RLOG003
5,0.026174177775282723,0.02744310575635877,4482,validation,RLOG003
6,0.021198836274726348,0.01717983043284248,4482,validation,RLOG003
7,0.017531934957922143,0.010488730194153091,4481,validation,RLOG003
8,0.013981792882292792,0.011601963409192326,4482,validation,RLOG003
9,0.009391406047287883,0.013386880856760375,4482,validation,RLOG003
0,0.27442271781367644,0.28603302097278,4482,validation,RLOG004
1,0.1416380152953826,0.1249442213297635,4482,validation,RLOG004
2,0.08296597126395189,0.0874804731086811,4481,validation,RLOG004
3,0.050114413036588326,0.05287817938420348,4482,validation,RLOG004
4,0.03440569193742875,0.03838428922115599,4481,validation,RLOG004
5,0.026167772249962418,0.02744310575635877,4482,validation,RLOG004
6,0.021189381798506903,0.016956715751896476,4482,validation,RLOG004
7,0.017517829814428686,0.01115822361080116,4481,validation,RLOG004
8,0.01395286947910808,0.011378848728246318,4482,validation,RLOG004
9,0.009325267356010011,0.013386880856760375,4482,validation,RLOG004
0,0.258720484844367,0.27710843373493976,4482,validation,RLOG005
1,0.15238170030209983,0.13409192324854977,4482,validation,RLOG005
2,0.09191130325558672,0.08591832180316894,4481,validation,RLOG005
3,0.056159857670959205,0.055109326193663544,4482,validation,RLOG005
4,0.03861539737304848,0.03860745369337201,4481,validation,RLOG005
5,0.0295250288479261,0.02677376171352075,4482,validation,RLOG005
6,0.02424791295933736,0.01717983043284248,4482,validation,RLOG005
7,0.02039366625727362,0.013389868332961392,4481,validation,RLOG005
8,0.01670139609471633,0.011601963409192326,4482,validation,RLOG005
9,0.01203751782670012,0.010263275323516287,4482,validation,RLOG005
0,0.27118117197507396,0.28402498884426597,4482,validation,RLOG006
1,0.14351507474927505,0.12605979473449352,4482,validation,RLOG006
2,0.0844183989476333,0.0883731309975452,4481,validation,RLOG006
3,0.05093286499364176,0.052655064703257475,4482,validation,RLOG006
4,0.03486760720809649,0.03972327605445213,4481,validation,RLOG006
5,0.026484370991392208,0.027889335118250782,4482,validation,RLOG006
6,0.02147143083715515,0.01673360107095047,4482,validation,RLOG006
7,0.01781358787906679,0.00981923677750502,4481,validation,RLOG006
8,0.014257804529574428,0.012271307452030344,4482,validation,RLOG006
9,0.00967044631158258,0.01249442213297635,4482,validation,RLOG006
0,0.27406846528064255,0.28536367692994197,4482,validation,RLOG007
1,0.14184621334024003,0.12561356537260152,4482,validation,RLOG007
2,0.08312008715164712,0.0874804731086811,4481,validation,RLOG007
3,0.050199803043358755,0.05310129406514949,4482,validation,RLOG007
4,0.03445069590710016,0.03838428922115599,4481,validation,RLOG007
5,0.026196610567282418,0.02744310575635877,4482,validation,RLOG007
6,0.021216288814430963,0.01673360107095047,4482,validation,RLOG007
7,0.01754676016693666,0.01115822361080116,4481,validation,RLOG007
8,0.013982234040635056,0.011825078090138332,4482,validation,RLOG007
9,0.009357279578103003,0.012940651494868362,4482,validation,RLOG007
0,0.2744229705144466,0.28625613565372604,4482,validation,RLOG008
1,0.14164635442165127,0.1247211066488175,4482,validation,RLOG008
2,0.08296753274173913,0.0874804731086811,4481,validation,RLOG008
3,0.05011718887839981,0.05287817938420348,4482,validation,RLOG008
4,0.03440983512998506,0.03860745369337201,4481,validation,RLOG008
5,0.026172146668190496,0.027219991075412762,4482,validation,RLOG008
6,0.021193179609409186,0.016956715751896476,4482,validation,RLOG008
7,0.017520526810534204,0.010935059138585137,4481,validation,RLOG008
8,0.01395347332747601,0.011601963409192326,4482,validation,RLOG008
9,0.009320964995952185,0.013386880856760375,4482,validation,RLOG008
8,0.36037689290208186,0.3545108005082592,3935,validation,T001
9,0.03915407252417693,0.03933271366371508,40882,validation,T001
5,0.39037080219832093,0.3853116110680114,3867,validation,T002
6,0.14172700881542047,0.15244596131968147,2637,validation,T002
7,0.0908752674169844,0.08839897260273973,4672,validation,T002
8,0.05288844578539904,0.05414171656686627,4008,validation,T002
9,0.01677212009488145,0.016231903620963117,29633,validation,T002
4,0.37664536336852145,0.3663020712124738,4297,validation,T003
5,0.12355335563097032,0.13602275665890873,3867,validation,T003
6,0.07170457286407424,0.07280470492800649,4931,validation,T003
7,0.04725281159418173,0.03880914407230197,3762,validation,T003
8,0.03168777042319296,0.0297723292469352,3426,validation,T003
9,0.011450238831196351,0.01206488954104508,24534,validation,T003
5,0.3836521916165144,0.37789072426937736,3935,validation,T004
6,0.14661677699623274,0.16254125412541254,2424,validation,T004
7,0.09065573019664226,0.08802159020137015,4817,validation,T004
8,0.05288844578539904,0.05414171656686627,4008,validation,T004
9,0.01677212009488145,0.016231903620963117,29633,validation,T004
4,0.36349527969545026,0.35667934660997985,4469,validation,T005
5,0.11917571799755229,0.12968369829683699,4110,validation,T005
6,0.07371595383551216,0.06721974048074877,4701,validation,T005
7,0.04879886754757658,0.048102981029810296,2952,validation,T005
8,0.031084846200725463,0.030116020735620835,4051,validation,T005
9,0.011450238831196351,0.01206488954104508,24534,validation,T005
5,0.8739346808948087,0.36645068394528435,4167,validation,T006
6,0.6884894778580188,0.15543151567196223,2329,validation,T006
7,0.5619252195653015,0.08344392833443928,6028,validation,T006
8,0.4180471662886633,0.04767609008145664,4174,validation,T006
9,0.16896376371067612,0.014652014652014652,28119,validation,T006
3,0.8721978646147756,0.3645833333333333,4320,validation,T007
4,0.687196724859569,0.15303308823529413,2176,validation,T007
5,0.5611061559615832,0.08423505909771933,6007,validation,T007
6,0.40318650688104124,0.04275092936802974,4304,validation,T007
7,0.28517071405460287,0.025774118489350278,5587,validation,T007
8,0.1830731905154668,0.03296703296703297,182,validation,T007
9,0.1255088516978537,0.011465311811519266,22241,validation,T007
0,0.46074953432033566,0.36702365015618027,4482,validation,WASTACK001
1,0.18732990716263032,0.11758143685854529,4482,validation,WASTACK001
2,0.09613613860342923,0.07141263110912743,4481,validation,WASTACK001
3,0.05128176975281326,0.03971441320838911,4482,validation,WASTACK001
4,0.02991339674808233,0.023878598527114485,4481,validation,WASTACK001
5,0.0199607770035503,0.01717983043284248,4482,validation,WASTACK001
6,0.014543929684523876,0.01249442213297635,4482,validation,WASTACK001
7,0.011015680003948293,0.010042401249721044,4481,validation,WASTACK001
8,0.00836161365323702,0.006024096385542169,4482,validation,WASTACK001
9,0.006159184463256108,0.004685408299866131,4482,validation,WASTACK001
0,0.4630952266829187,0.3665774207942883,4482,validation,WASTACK002
1,0.1875244201999543,0.11802766622043731,4482,validation,WASTACK002
2,0.09598918150989798,0.07163579558134345,4481,validation,WASTACK002
3,0.05117842767276111,0.039491298527443104,4482,validation,WASTACK002
4,0.02984690516309815,0.023878598527114485,4481,validation,WASTACK002
5,0.01990594434802468,0.01717983043284248,4482,validation,WASTACK002
6,0.014495974321768109,0.01249442213297635,4482,validation,WASTACK002
7,0.01097375516945912,0.010042401249721044,4481,validation,WASTACK002
8,0.00832651362160433,0.006024096385542169,4482,validation,WASTACK002
9,0.0061320643816108675,0.004685408299866131,4482,validation,WASTACK002
0,0.3606133878485871,0.36992414100847837,4482,validation,WASTACK003
1,0.13879256781400875,0.11601963409192324,4482,validation,WASTACK003
2,0.0808201317460014,0.0691809863869672,4481,validation,WASTACK003
3,0.04736449086314657,0.03971441320838911,4482,validation,WASTACK003
4,0.02899826299617907,0.025887078777058693,4481,validation,WASTACK003
5,0.02051344499547733,0.01740294511378849,4482,validation,WASTACK003
6,0.015828218249287086,0.011155734047300312,4482,validation,WASTACK003
7,0.012584194883845368,0.00892657888864093,4481,validation,WASTACK003
8,0.009870922385893967,0.0071396697902722,4482,validation,WASTACK003
9,0.007474126267452227,0.004685408299866131,4482,validation,WASTACK003
0,0.36683329972727735,0.3757251227130745,4482,validation,WASTACK004
1,0.11362945298023512,0.11780455153949129,4482,validation,WASTACK004
2,0.06535903489011839,0.06895782191475117,4481,validation,WASTACK004
3,0.041096801280359925,0.034582775546630966,4482,validation,WASTACK004
4,0.026433742880284973,0.02365543405489846,4481,validation,WASTACK004
5,0.018272030490324196,0.016287371709058456,4482,validation,WASTACK004
6,0.013883581412711185,0.012717536813922356,4482,validation,WASTACK004
7,0.010938223151356731,0.010711894666369114,4481,validation,WASTACK004
8,0.0084535690816677,0.005131637661758144,4482,validation,WASTACK004
9,0.006302586862529087,0.004462293618920125,4482,validation,WASTACK004
0,0.9766435724821878,0.34783578759482375,4482,validation,WGNB001
1,0.13264622734132353,0.13198684828558008,4258,validation,WGNB001
2,0.015486571433220459,0.06846693599829896,4703,validation,WGNB001
3,0.005120502801767398,0.04375,4480,validation,WGNB001
4,0.0023370470097503287,0.023889260995757982,4479,validation,WGNB001
5,0.0012647111989564708,0.016234498308906425,4435,validation,WGNB001
6,0.0007141771111760187,0.013242109909512249,4531,validation,WGNB001
7,0.00034916615473458456,0.01215317587709241,4361,validation,WGNB001
8,0.00014078710589284846,0.006528835690968444,4595,validation,WGNB001
9,3.319854861266818e-05,0.009347874471399956,4493,validation,WGNB001
0,0.9766435734541578,0.34783578759482375,4482,validation,WGNB002
1,0.13264623426810765,0.13198684828558008,4258,validation,WGNB002
2,0.015486572525093582,0.06846693599829896,4703,validation,WGNB002
3,0.005120503127130063,0.04375,4480,validation,WGNB002
4,0.002337047140977012,0.023889260995757982,4479,validation,WGNB002
5,0.001264711266104135,0.016234498308906425,4435,validation,WGNB002
6,0.0007141771392335906,0.013242109909512249,4531,validation,WGNB002
7,0.00034916615248421637,0.01215317587709241,4361,validation,WGNB002
8,0.00014078709988330656,0.006528835690968444,4595,validation,WGNB002
9,3.319854573010957e-05,0.009347874471399956,4493,validation,WGNB002
0,0.9766435734454013,0.34783578759482375,4482,validation,WGNB003
1,0.13264623420570407,0.13198684828558008,4258,validation,WGNB003
2,0.015486572515256862,0.06846693599829896,4703,validation,WGNB003
3,0.005120503124198867,0.04375,4480,validation,WGNB003
4,0.0023370471397947895,0.023889260995757982,4479,validation,WGNB003
5,0.0012647112654992053,0.016234498308906425,4435,validation,WGNB003
6,0.0007141771389808265,0.013242109909512249,4531,validation,WGNB003
7,0.0003491661525044889,0.01215317587709241,4361,validation,WGNB003
8,0.00014078709993744522,0.006528835690968444,4595,validation,WGNB003
9,3.319854575607857e-05,0.009347874471399956,4493,validation,WGNB003
0,0.9766435733578364,0.34783578759482375,4482,validation,WGNB004
1,0.13264623358166916,0.13198684828558008,4258,validation,WGNB004
2,0.015486572416889832,0.06846693599829896,4703,validation,WGNB004
3,0.0051205030948868946,0.04375,4480,validation,WGNB004
4,0.002337047127972558,0.023889260995757982,4479,validation,WGNB004
5,0.001264711259449859,0.016234498308906425,4435,validation,WGNB004
6,0.0007141771364531119,0.013242109909512249,4531,validation,WGNB004
7,0.00034916615270722445,0.01215317587709241,4361,validation,WGNB004
8,0.00014078710047884358,0.006528835690968444,4595,validation,WGNB004
9,3.319854601576843e-05,0.009347874471399956,4493,validation,WGNB004
0,0.9766435724821878,0.34783578759482375,4482,validation,WGNB005
1,0.13264622734132353,0.13198684828558008,4258,validation,WGNB005
2,0.015486571433220459,0.06846693599829896,4703,validation,WGNB005
3,0.005120502801767398,0.04375,4480,validation,WGNB005
4,0.0023370470097503287,0.023889260995757982,4479,validation,WGNB005
5,0.0012647111989564708,0.016234498308906425,4435,validation,WGNB005
6,0.0007141771111760187,0.013242109909512249,4531,validation,WGNB005
7,0.00034916615473458456,0.01215317587709241,4361,validation,WGNB005
8,0.00014078710589284846,0.006528835690968444,4595,validation,WGNB005
9,3.319854861266818e-05,0.009347874471399956,4493,validation,WGNB005
0,0.9766435637255884,0.34783578759482375,4482,validation,WGNB006
1,0.13264616493816692,0.13198684828558008,4258,validation,WGNB006
2,0.015486561596620511,0.06846693599829896,4703,validation,WGNB006
3,0.005120499870589322,0.04375,4480,validation,WGNB006
4,0.0023370458275349688,0.023889260995757982,4479,validation,WGNB006
5,0.0012647105940271832,0.016234498308906425,4435,validation,WGNB006
6,0.0007141768584074301,0.013242109909512249,4531,validation,WGNB006
7,0.00034916617500896813,0.01215317587709241,4361,validation,WGNB006
8,0.00014078716003330935,0.006528835690968444,4595,validation,WGNB006
9,3.319857458180869e-05,0.009347874471399956,4493,validation,WGNB006
0,0.9766434761483715,0.34783578759482375,4482,validation,WGNB007
1,0.13264554093671427,0.13198684828558008,4258,validation,WGNB007
2,0.01548646324002945,0.06846693599829896,4703,validation,WGNB007
3,0.005120470560507597,0.04375,4480,validation,WGNB007
4,0.00233703400607621,0.023889260995757982,4479,validation,WGNB007
5,0.0012647045452002987,0.016234498308906425,4435,validation,WGNB007
6,0.0007141743309565397,0.013242109909512249,4531,validation,WGNB007
7,0.0003491663778304236,0.01215317587709241,4361,validation,WGNB007
8,0.00014078770147319883,0.006528835690968444,4595,validation,WGNB007
9,3.319883428757363e-05,0.009347874471399956,4493,validation,WGNB007
0,0.9766425992559463,0.34783578759482375,4482,validation,WGNB008
1,0.1326393039294998,0.13198684828558008,4258,validation,WGNB008
2,0.015485480615488281,0.06846693599829896,4703,validation,WGNB008
3,0.005120177629628087,0.04375,4480,validation,WGNB008
4,0.002336915860982136,0.023889260995757982,4479,validation,WGNB008
5,0.0012646441035467275,0.016234498308906425,4435,validation,WGNB008
6,0.0007141490799549235,0.013242109909512249,4531,validation,WGNB008
7,0.0003491372822640571,0.012150389729481889,4362,validation,WGNB008
8,0.00014077732066009578,0.006530256856769699,4594,validation,WGNB008
9,3.320143278265234e-05,0.009347874471399956,4493,validation,WGNB008
0,0.9766337202215026,0.34783578759482375,4482,validation,WGNB009
1,0.13252731153642283,0.1323943661971831,4260,validation,WGNB009
2,0.015471165347730196,0.06807062327164433,4701,validation,WGNB009
3,0.005117265349691709,0.04375,4480,validation,WGNB009
4,0.0023355997163608828,0.02388392857142857,4480,validation,WGNB009
5,0.0012638728369924028,0.016234498308906425,4435,validation,WGNB009
6,0.0007138489244577962,0.013245033112582781,4530,validation,WGNB009
7,0.00034916123021126825,0.012150389729481889,4362,validation,WGNB009
8,0.0001408291954045871,0.006530256856769699,4594,validation,WGNB009
9,3.322757399803353e-05,0.009347874471399956,4493,validation,WGNB009
0,0.9765540025346482,0.34783578759482375,4482,validation,WGNB010
1,0.13181203664745347,0.13294255568581478,4265,validation,WGNB010
2,0.015355655449589473,0.06753302087771623,4694,validation,WGNB010
3,0.005090530889595705,0.04394378764220388,4483,validation,WGNB010
4,0.0023243642111066493,0.02388392857142857,4480,validation,WGNB010
5,0.0012578638674929203,0.015998197386210004,4438,validation,WGNB010
6,0.0007119668213908577,0.01309074772575993,4507,validation,WGNB010
7,0.0003467043716984999,0.012689225289403383,4492,validation,WGNB010
8,0.00013945965967774665,0.006683002895967922,4489,validation,WGNB010
9,3.3431844833135625e-05,0.00869177624247827,4487,validation,WGNB010
2,0.8817996828107302,0.3616359722554413,4181,validation,WGNB011
3,0.11710373132795888,0.13256032591664055,3191,validation,WGNB011
4,0.028112889529346378,0.08439218661103735,5273,validation,WGNB011
5,0.012920075128150072,0.04890247290914143,3599,validation,WGNB011
6,0.0066159268505833,0.032655246252676656,3736,validation,WGNB011
7,0.0036028505675384,0.021068312406895082,4699,validation,WGNB011
8,0.003125791561463,0.014925373134328358,2747,validation,WGNB011
9,0.0017218710291013208,0.010637686159507791,17391,validation,WGNB011
0,0.9763604801331022,0.3475033738191633,4446,validation,WGNB012
1,0.08977631519000893,0.13545373665480426,4496,validation,WGNB012
2,0.011127392553854145,0.0719656283566058,3724,validation,WGNB012
3,0.004420223330530676,0.040709126723571895,4569,validation,WGNB012
4,0.0019129695612403893,0.027482823235477825,4803,validation,WGNB012
5,0.0011956924453429458,0.01819322459222083,4782,validation,WGNB012
6,0.0008225163233731346,0.013749641936407906,3491,validation,WGNB012
7,0.0005779898642278557,0.010965341687879382,5107,validation,WGNB012
8,0.0003232833880499764,0.009417808219178082,2336,validation,WGNB012
9,0.00011689852550074676,0.007079144839303412,7063,validation,WGNB012
0,0.9753048813912778,0.34895136099955376,4482,validation,WGNB013
1,0.10802707074142044,0.13194287009748357,4411,validation,WGNB013
2,0.012537893139914002,0.07167985927880387,4548,validation,WGNB013
3,0.004737609987275934,0.03736853882300291,4469,validation,WGNB013
4,0.0020817295550113707,0.02405034839289728,4449,validation,WGNB013
5,0.0011929047413805,0.018867924528301886,4399,validation,WGNB013
6,0.0007577603965261783,0.01328686560662165,4591,validation,WGNB013
7,0.0004651505233316213,0.0077777777777777776,4500,validation,WGNB013
8,0.00020388198435509255,0.008605072463768116,4416,validation,WGNB013
9,4.967701940545496e-05,0.008787346221441126,4552,validation,WGNB013
0,0.9755497766056744,0.3485051316376618,4482,validation,WGNB014
1,0.11600415740145352,0.13230977647324452,4429,validation,WGNB014
2,0.013067589241038052,0.07344508160564622,4534,validation,WGNB014
3,0.004767377397840041,0.03480589022757698,4482,validation,WGNB014
4,0.0021122408086599654,0.024548091943762552,4481,validation,WGNB014
5,0.0011622812401268572,0.019226469930695284,4473,validation,WGNB014
6,0.0006995285645218337,0.010295434198746643,4468,validation,WGNB014
7,0.0003942390545315701,0.0111185234600845,4497,validation,WGNB014
8,0.0001681164367776132,0.008030336828016953,4483,validation,WGNB014
9,4.179975696123442e-05,0.008467023172905526,4488,validation,WGNB014
4,0.3721447126872954,0.395,1000,validation,WLOG001
5,0.18369575083676026,0.18165467625899281,7228,validation,WLOG001
6,0.1013581206184899,0.09288682473722806,4091,validation,WLOG001
7,0.058590012764952695,0.06244707874682472,4724,validation,WLOG001
8,0.03301545849001768,0.033214573037581886,8701,validation,WLOG001
9,0.017385625680541576,0.01735437529491952,19073,validation,WLOG001
4,0.39783155502352274,0.4017379679144385,2992,validation,WLOG002
5,0.12217226125247879,0.12546249579549276,5946,validation,WLOG002
6,0.07469290695957287,0.08068520357497518,4028,validation,WLOG002
7,0.0471144635306888,0.0500220361392684,4538,validation,WLOG002
8,0.029588498116297164,0.027256637168141595,8475,validation,WLOG002
9,0.017574223344401254,0.014438900095551545,18838,validation,WLOG002
2,0.36134792391053777,0.3635040038825528,4121,validation,WLOG003
3,0.13180369352062662,0.17411300919842312,1522,validation,WLOG003
4,0.08383965049858547,0.08922670191672175,6052,validation,WLOG003
5,0.053276150158087544,0.059569074778200254,3945,validation,WLOG003
6,0.036352235603913444,0.03225806451612903,4340,validation,WLOG003
7,0.0254336642014213,0.021068312406895082,4699,validation,WLOG003
8,0.0231880655896403,0.014925373134328358,2747,validation,WLOG003
9,0.015442678973465851,0.010637686159507791,17391,validation,WLOG003
2,0.35592403445802917,0.3644515980685215,4349,validation,WLOG004
3,0.11995949605866264,0.1644157369348209,1703,validation,WLOG004
4,0.08185092763700712,0.08471698113207547,5300,validation,WLOG004
5,0.05051099527047952,0.055495103373231776,4595,validation,WLOG004
6,0.035193723290365415,0.030989824236817762,4324,validation,WLOG004
7,0.0252359397212404,0.020720915173753508,4633,validation,WLOG004
8,0.0230833009826907,0.013673318551367332,2706,validation,WLOG004
9,0.015588096719515087,0.009705352472830825,17207,validation,WLOG004
0,0.3570665911191919,0.3679743060334939,4359,validation,WLOG005
1,0.101258263056562,0.11995589856670341,4535,validation,WLOG005
2,0.06558592058021497,0.06362114326716097,4181,validation,WLOG005
3,0.04475685340916264,0.04398095669916119,4411,validation,WLOG005
4,0.031182682837405603,0.030105777054515868,4916,validation,WLOG005
5,0.024623348204234886,0.018274111675126905,3940,validation,WLOG005
6,0.0199741324312548,0.012461791676463673,4253,validation,WLOG005
7,0.016892518414068112,0.011710173212978776,4099,validation,WLOG005
8,0.013993426266008694,0.008457095709570957,4848,validation,WLOG005
9,0.010093793581386934,0.006255924170616114,5275,validation,WLOG005
0,0.3666552097429818,0.3746095493083445,4482,validation,XGB001
1,0.11300451107346439,0.11914323962516733,4482,validation,XGB001
2,0.0673198348114504,0.06761883508145504,4481,validation,XGB001
3,0.042345654971595016,0.03614457831325301,4482,validation,XGB001
4,0.027447277814302777,0.0249944208881946,4481,validation,XGB001
5,0.018302987643427325,0.015394912985274432,4482,validation,XGB001
6,0.013559918436946922,0.011601963409192326,4482,validation,XGB001
7,0.010669247254552977,0.00981923677750502,4481,validation,XGB001
8,0.008301292536119411,0.005800981704596163,4482,validation,XGB001
9,0.005860920052462952,0.0049085229808121375,4482,validation,XGB001
0,0.36612348685715146,0.3750557786702365,4482,validation,XGB002
1,0.11332714434967459,0.11936635430611334,4482,validation,XGB002
2,0.06706310591010525,0.06694934166480697,4481,validation,XGB002
3,0.04236504888940816,0.035698348951361,4482,validation,XGB002
4,0.027527265480551733,0.025440749832626647,4481,validation,XGB002
5,0.018279885262914124,0.015618027666220438,4482,validation,XGB002
6,0.013504992494345433,0.011378848728246318,4482,validation,XGB002
7,0.010639182938509267,0.01115822361080116,4481,validation,XGB002
8,0.008207613521657373,0.0049085229808121375,4482,validation,XGB002
9,0.00577157878598284,0.004462293618920125,4482,validation,XGB002
0,0.3593105863096564,0.3746095493083445,4482,validation,XGB003
1,0.11062761381208654,0.11936635430611334,4482,validation,XGB003
2,0.06791131446259868,0.06630944407233758,4479,validation,XGB003
3,0.043530807979105794,0.035905441570026765,4484,validation,XGB003
4,0.028292596444929805,0.025217585360410622,4481,validation,XGB003
5,0.019175899591561175,0.016287371709058456,4482,validation,XGB003
6,0.014911473555833596,0.010040160642570281,4482,validation,XGB003
7,0.01202660114428531,0.011381388083017184,4481,validation,XGB003
8,0.009475853486341449,0.006693440428380187,4482,validation,XGB003
9,0.00731072707695151,0.004239178937974119,4482,validation,XGB003
0,0.35839539602073056,0.3755020080321285,4482,validation,XGB004
1,0.11034492147103155,0.11646586345381527,4482,validation,XGB004
2,0.06797585814536158,0.06761883508145504,4481,validation,XGB004
3,0.04357035680591311,0.037260151717983046,4482,validation,XGB004
4,0.028562704374719777,0.023878598527114485,4481,validation,XGB004
5,0.019462524121564826,0.01673360107095047,4482,validation,XGB004
6,0.015140312805269755,0.010932619366354306,4482,validation,XGB004
7,0.012314843284695646,0.010935059138585137,4481,validation,XGB004
8,0.009827983838459033,0.006024096385542169,4482,validation,XGB004
9,0.007674376017425206,0.004685408299866131,4482,validation,XGB004
0,0.368324749490902,0.3755020080321285,4482,validation,XGBSTACK001
1,0.11703004355059034,0.11802766622043731,4482,validation,XGBSTACK001
2,0.06519797160519838,0.0691809863869672,4481,validation,XGBSTACK001
3,0.042188891429609895,0.033513270355375616,4446,validation,XGBSTACK001
4,0.028517775981554166,0.02475601047369674,4201,validation,XGBSTACK001
5,0.018191934785083127,0.016673614005835766,4798,validation,XGBSTACK001
6,0.011687360174671164,0.013839285714285714,4480,validation,XGBSTACK001
7,0.008978457269129627,0.010286225402504472,4472,validation,XGBSTACK001
8,0.006445684174644378,0.005140813589628967,4474,validation,XGBSTACK001
9,0.004821849870107493,0.0037769384581204176,4501,validation,XGBSTACK001
