split,model_id,reference_risk_band,risk_band,applicant_count,total_applicants,applicant_pct
train,BNB016,Medium Risk,High Risk,5784,104573,0.05531064423895269
train,BNB016,High Risk,Low Risk,131,104573,0.0012527134155087833
train,BNB016,High Risk,Medium Risk,5867,104573,0.056104348158702536
train,BNB016,High Risk,High Risk,22547,104573,0.2156101479349354
train,BNB016,High Risk,Very High Risk,3062,104573,0.029280980750289273
train,BNB016,Very High Risk,Low Risk,2,104573,1.9125395656622646e-05
train,BNB016,Very High Risk,Medium Risk,28,104573,0.00026775553919271706
train,BNB016,Very High Risk,High Risk,3023,104573,0.02890803553498513
train,BNB016,Very High Risk,Very High Risk,11686,104573,0.11174968682164613
train,BNB016,Very High Risk,Extreme Risk,946,104573,0.009046312145582512
train,BNB016,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,BNB016,Extreme Risk,High Risk,7,104573,6.693888479817926e-05
train,BNB016,Extreme Risk,Very High Risk,939,104573,0.008979373260784332
train,BNB016,Extreme Risk,Extreme Risk,4283,104573,0.0409570347986574
train,BNB017,Low Risk,Low Risk,14876,104573,0.14225469289395926
train,BNB017,Low Risk,Medium Risk,6040,104573,0.057758694883000394
train,BNB017,Low Risk,High Risk,12,104573,0.00011475237393973588
train,BNB017,Medium Risk,Low Risk,5896,104573,0.05638166639572356
train,BNB017,Medium Risk,Medium Risk,19395,104573,0.18546852438009812
train,BNB017,Medium Risk,High Risk,5832,104573,0.055769653734711634
train,BNB017,High Risk,Low Risk,131,104573,0.0012527134155087833
train,BNB017,High Risk,Medium Risk,5905,104573,0.056467730676178364
train,BNB017,High Risk,High Risk,22497,104573,0.21513201304351984
train,BNB017,High Risk,Very High Risk,3074,104573,0.029395733124229006
train,BNB017,Very High Risk,Low Risk,2,104573,1.9125395656622646e-05
train,BNB017,Very High Risk,Medium Risk,26,104573,0.0002486301435360944
train,BNB017,Very High Risk,High Risk,3031,104573,0.02898453711761162
train,BNB017,Very High Risk,Very High Risk,11679,104573,0.11168274793684795
train,BNB017,Very High Risk,Extreme Risk,947,104573,0.009055874843410822
train,BNB017,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,BNB017,Extreme Risk,High Risk,7,104573,6.693888479817926e-05
train,BNB017,Extreme Risk,Very High Risk,940,104573,0.008988935958612644
train,BNB017,Extreme Risk,Extreme Risk,4282,104573,0.04094747210082909
train,BNB018,Low Risk,Low Risk,14876,104573,0.14225469289395926
train,BNB018,Low Risk,Medium Risk,6040,104573,0.057758694883000394
train,BNB018,Low Risk,High Risk,12,104573,0.00011475237393973588
train,BNB018,Medium Risk,Low Risk,5896,104573,0.05638166639572356
train,BNB018,Medium Risk,Medium Risk,19395,104573,0.18546852438009812
train,BNB018,Medium Risk,High Risk,5832,104573,0.055769653734711634
train,BNB018,High Risk,Low Risk,131,104573,0.0012527134155087833
train,BNB018,High Risk,Medium Risk,5905,104573,0.056467730676178364
train,BNB018,High Risk,High Risk,22497,104573,0.21513201304351984
train,BNB018,High Risk,Very High Risk,3074,104573,0.029395733124229006
train,BNB018,Very High Risk,Low Risk,2,104573,1.9125395656622646e-05
train,BNB018,Very High Risk,Medium Risk,26,104573,0.0002486301435360944
train,BNB018,Very High Risk,High Risk,3031,104573,0.02898453711761162
train,BNB018,Very High Risk,Very High Risk,11679,104573,0.11168274793684795
train,BNB018,Very High Risk,Extreme Risk,947,104573,0.009055874843410822
train,BNB018,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,BNB018,Extreme Risk,High Risk,7,104573,6.693888479817926e-05
train,BNB018,Extreme Risk,Very High Risk,940,104573,0.008988935958612644
train,BNB018,Extreme Risk,Extreme Risk,4282,104573,0.04094747210082909
train,CAT001,Low Risk,Low Risk,18938,104573,0.18109837147255983
train,CAT001,Low Risk,Medium Risk,1990,104573,0.019029768678339533
train,CAT001,Medium Risk,Low Risk,1976,104573,0.018895890908743173
train,CAT001,Medium Risk,Medium Risk,27781,104573,0.26566130836831686
train,CAT001,Medium Risk,High Risk,1366,104573,0.013062645233473268
train,CAT001,High Risk,Medium Risk,1601,104573,0.015309879223126429
train,CAT001,High Risk,High Risk,29359,104573,0.28075124554139214
train,CAT001,High Risk,Very High Risk,647,104573,0.006187065494917426
train,CAT001,Very High Risk,High Risk,647,104573,0.006187065494917426
train,CAT001,Very High Risk,Very High Risk,14784,104573,0.1413749246937546
train,CAT001,Very High Risk,Extreme Risk,254,104573,0.002428925248391076
train,CAT001,Extreme Risk,Very High Risk,255,104573,0.0024384879462193876
train,CAT001,Extreme Risk,Extreme Risk,4975,104573,0.047574421695848836
train,CAT002,Low Risk,Low Risk,19537,104573,0.18682642747171832
train,CAT002,Low Risk,Medium Risk,1391,104573,0.01330171267918105
train,CAT002,Medium Risk,Low Risk,1377,104573,0.013167834909584692
train,CAT002,Medium Risk,Medium Risk,28673,104573,0.2741912348311706
train,CAT002,Medium Risk,High Risk,1073,104573,0.01026077476977805
train,CAT002,High Risk,Medium Risk,1308,104573,0.01250800875943121
train,CAT002,High Risk,High Risk,30145,104573,0.28826752603444483
train,CAT002,High Risk,Very High Risk,154,104573,0.0014726554655599437
train,CAT002,Very High Risk,High Risk,154,104573,0.0014726554655599437
train,CAT002,Very High Risk,Very High Risk,15372,104573,0.14699779101680166
train,CAT002,Very High Risk,Extreme Risk,159,104573,0.0015204689547015004
train,CAT002,Extreme Risk,Very High Risk,160,104573,0.0015300316525298117
train,CAT002,Extreme Risk,Extreme Risk,5070,104573,0.04848287798953841
train,CAT003,Low Risk,Low Risk,19124,104573,0.18287703326862575
train,CAT003,Low Risk,Medium Risk,1804,104573,0.017251106882273628
train,CAT003,Medium Risk,Low Risk,1790,104573,0.017117229112677268
train,CAT003,Medium Risk,Medium Risk,28024,104573,0.2679850439405965
train,CAT003,Medium Risk,High Risk,1309,104573,0.012517571457259522
train,CAT003,High Risk,Medium Risk,1544,104573,0.014764805446912683
train,CAT003,High Risk,High Risk,29385,104573,0.28099987568492824
train,CAT003,High Risk,Very High Risk,678,104573,0.006483509127595077
train,CAT003,Very High Risk,High Risk,678,104573,0.006483509127595077
train,CAT003,Very High Risk,Very High Risk,14743,104573,0.14098285408279385
train,CAT003,Very High Risk,Extreme Risk,264,104573,0.002524552226674189
train,CAT003,Extreme Risk,Very High Risk,265,104573,0.0025341149245025007
train,CAT003,Extreme Risk,Extreme Risk,4965,104573,0.04747879471756572
train,CAT004,Low Risk,Low Risk,18975,104573,0.18145219129220735
train,CAT004,Low Risk,Medium Risk,1953,104573,0.018675948858692015
train,CAT004,Medium Risk,Low Risk,1939,104573,0.018542071089095655
train,CAT004,Medium Risk,Medium Risk,27905,104573,0.2668470828990275
train,CAT004,Medium Risk,High Risk,1279,104573,0.012230690522410182
train,CAT004,High Risk,Medium Risk,1514,104573,0.014477924512063343
train,CAT004,High Risk,High Risk,29379,104573,0.28094249949795835
train,CAT004,High Risk,Very High Risk,714,104573,0.006827766249414285
train,CAT004,Very High Risk,High Risk,714,104573,0.006827766249414285
train,CAT004,Very High Risk,Very High Risk,14717,104573,0.14073422393925775
train,CAT004,Very High Risk,Extreme Risk,254,104573,0.002428925248391076
train,CAT004,Extreme Risk,Very High Risk,255,104573,0.0024384879462193876
train,CAT004,Extreme Risk,Extreme Risk,4975,104573,0.047574421695848836
train,EASTACK001,Low Risk,Low Risk,17932,104573,0.17147829745727866
train,EASTACK001,Low Risk,Medium Risk,2996,104573,0.028649842693620725
train,EASTACK001,Medium Risk,Low Risk,2982,104573,0.028515964924024365
train,EASTACK001,Medium Risk,Medium Risk,24854,104573,0.23767129182484964
train,EASTACK001,Medium Risk,High Risk,3285,104573,0.0314134623660027
train,EASTACK001,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,EASTACK001,High Risk,Medium Risk,3522,104573,0.03367982175131248
train,EASTACK001,High Risk,High Risk,25860,104573,0.2472913658401308
train,EASTACK001,High Risk,Very High Risk,2225,104573,0.021277002667992696
train,EASTACK001,Very High Risk,High Risk,2222,104573,0.02124831457450776
train,EASTACK001,Very High Risk,Very High Risk,12918,104573,0.12353093054612567
train,EASTACK001,Very High Risk,Extreme Risk,545,104573,0.005211670316429671
train,EASTACK001,Extreme Risk,High Risk,5,104573,4.7813489141556616e-05
train,EASTACK001,Extreme Risk,Very High Risk,541,104573,0.0051734195251164255
train,EASTACK001,Extreme Risk,Extreme Risk,4684,104573,0.04479167662781024
train,ET001,Low Risk,Low Risk,16654,104573,0.1592571696326968
train,ET001,Low Risk,Medium Risk,4270,104573,0.04083271972688935
train,ET001,Low Risk,High Risk,4,104573,3.825079131324529e-05
train,ET001,Medium Risk,Low Risk,4096,104573,0.03916881030476318
train,ET001,Medium Risk,Medium Risk,22096,104573,0.211297371214367
train,ET001,Medium Risk,High Risk,4929,104573,0.04713453759574651
train,ET001,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,ET001,High Risk,Low Risk,164,104573,0.001568282443843057
train,ET001,High Risk,Medium Risk,4922,104573,0.04706759871094833
train,ET001,High Risk,High Risk,21206,104573,0.20278657014716991
train,ET001,High Risk,Very High Risk,5239,104573,0.05009897392252302
train,ET001,High Risk,Extreme Risk,76,104573,0.0007267650349516606
train,ET001,Very High Risk,Medium Risk,82,104573,0.0007841412219215285
train,ET001,Very High Risk,High Risk,5043,104573,0.048224685148174004
train,ET001,Very High Risk,Very High Risk,9339,104573,0.08930603501859945
train,ET001,Very High Risk,Extreme Risk,1221,104573,0.011676054048368125
train,ET001,Extreme Risk,Medium Risk,2,104573,1.9125395656622646e-05
train,ET001,Extreme Risk,High Risk,190,104573,0.0018169125873791513
train,ET001,Extreme Risk,Very High Risk,1106,104573,0.010576343798112323
train,ET001,Extreme Risk,Extreme Risk,3932,104573,0.03760052786092012
train,ET002,Low Risk,Low Risk,16935,104573,0.16194428772245226
train,ET002,Low Risk,Medium Risk,3990,104573,0.03815516433496218
train,ET002,Low Risk,High Risk,3,104573,2.868809348493397e-05
train,ET002,Medium Risk,Low Risk,3932,104573,0.03760052786092012
train,ET002,Medium Risk,Medium Risk,22884,104573,0.21883277710307633
train,ET002,Medium Risk,High Risk,4305,104573,0.041167414150880245
train,ET002,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,ET002,High Risk,Low Risk,47,104573,0.0004494467979306322
train,ET002,High Risk,Medium Risk,4478,104573,0.042821760875178104
train,ET002,High Risk,High Risk,22183,104573,0.21212932592543007
train,ET002,High Risk,Very High Risk,4899,104573,0.04684765666089717
train,ET002,Very High Risk,Medium Risk,19,104573,0.00018169125873791515
train,ET002,Very High Risk,High Risk,4808,104573,0.045977451158520845
train,ET002,Very High Risk,Very High Risk,9910,104573,0.09476633547856521
train,ET002,Very High Risk,Extreme Risk,948,104573,0.009065437541239134
train,ET002,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,ET002,Extreme Risk,High Risk,73,104573,0.0006980769414667266
train,ET002,Extreme Risk,Very High Risk,875,104573,0.008367360599772408
train,ET002,Extreme Risk,Extreme Risk,4281,104573,0.04093790940300077
train,ET003,Low Risk,Low Risk,16958,104573,0.16216422977250342
train,ET003,Low Risk,Medium Risk,3970,104573,0.03796391037839595
train,ET003,Medium Risk,Low Risk,3915,104573,0.03743796199783883
train,ET003,Medium Risk,Medium Risk,23504,104573,0.22476164975662935
train,ET003,Medium Risk,High Risk,3702,104573,0.03540110736040852
train,ET003,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,ET003,High Risk,Low Risk,41,104573,0.00039207061096076424
train,ET003,High Risk,Medium Risk,3893,104573,0.03722758264561598
train,ET003,High Risk,High Risk,23394,104573,0.2237097529955151
train,ET003,High Risk,Very High Risk,4279,104573,0.04091878400734415
train,ET003,Very High Risk,Medium Risk,4,104573,3.825079131324529e-05
train,ET003,Very High Risk,High Risk,4240,104573,0.04054583879204001
train,ET003,Very High Risk,Very High Risk,10574,104573,0.10111596683656393
train,ET003,Very High Risk,Extreme Risk,867,104573,0.008290859017145918
train,ET003,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,ET003,Extreme Risk,High Risk,36,104573,0.00034425712181920766
train,ET003,Extreme Risk,Very High Risk,831,104573,0.00794660189532671
train,ET003,Extreme Risk,Extreme Risk,4362,104573,0.04171248792709399
train,ET004,Low Risk,Low Risk,16925,104573,0.16184866074416915
train,ET004,Low Risk,Medium Risk,3998,104573,0.03823166591758867
train,ET004,Low Risk,High Risk,5,104573,4.7813489141556616e-05
train,ET004,Medium Risk,Low Risk,3869,104573,0.03699807789773651
train,ET004,Medium Risk,Medium Risk,22310,104573,0.21334378854962563
train,ET004,Medium Risk,High Risk,4942,104573,0.04725885266751456
train,ET004,Medium Risk,Very High Risk,2,104573,1.9125395656622646e-05
train,ET004,High Risk,Low Risk,120,104573,0.0011475237393973588
train,ET004,High Risk,Medium Risk,4966,104573,0.047488357415394034
train,ET004,High Risk,High Risk,20862,104573,0.19949700209423082
train,ET004,High Risk,Very High Risk,5545,104573,0.05302515945798629
train,ET004,High Risk,Extreme Risk,114,104573,0.0010901475524274908
train,ET004,Very High Risk,Medium Risk,96,104573,0.000918018991517887
train,ET004,Very High Risk,High Risk,5236,104573,0.05007028582903809
train,ET004,Very High Risk,Very High Risk,8729,104573,0.08347278934332954
train,ET004,Very High Risk,Extreme Risk,1624,104573,0.01552982127317759
train,ET004,Extreme Risk,Medium Risk,2,104573,1.9125395656622646e-05
train,ET004,Extreme Risk,High Risk,327,104573,0.0031270021898578025
train,ET004,Extreme Risk,Very High Risk,1410,104573,0.013483403937918966
train,ET004,Extreme Risk,Extreme Risk,3491,104573,0.03338337811863483
train,ET005,Low Risk,Low Risk,16468,104573,0.15747850783663087
train,ET005,Low Risk,Medium Risk,4453,104573,0.042582693429470325
train,ET005,Low Risk,High Risk,7,104573,6.693888479817926e-05
train,ET005,Medium Risk,Low Risk,4393,104573,0.042008931559771645
train,ET005,Medium Risk,Medium Risk,22714,104573,0.2172071184722634
train,ET005,Medium Risk,High Risk,4015,104573,0.03839423178066996
train,ET005,Medium Risk,Very High Risk,1,104573,9.562697828311323e-06
train,ET005,High Risk,Low Risk,53,104573,0.0005068229849005001
train,ET005,High Risk,Medium Risk,4147,104573,0.039656507894007056
train,ET005,High Risk,High Risk,22296,104573,0.21320991078002927
train,ET005,High Risk,Very High Risk,5111,104573,0.04887494860049917
train,ET005,Very High Risk,Medium Risk,57,104573,0.0005450737762137454
train,ET005,Very High Risk,High Risk,4843,104573,0.04631214558251174
train,ET005,Very High Risk,Very High Risk,9575,104573,0.09156283170608091
train,ET005,Very High Risk,Extreme Risk,1210,104573,0.011570864372256701
train,ET005,Extreme Risk,Medium Risk,1,104573,9.562697828311323e-06
train,ET005,Extreme Risk,High Risk,211,104573,0.0020177292417736894
train,ET005,Extreme Risk,Very High Risk,999,104573,0.009553135130483012
train,ET005,Extreme Risk,Extreme Risk,4019,104573,0.03843248257198321
train,GB001,Low Risk,Low Risk,18313,104573,0.17512168532986527
train,GB001,Low Risk,Medium Risk,2612,104573,0.024977766727549176
train,GB001,Low Risk,High Risk,3,104573,2.868809348493397e-05
train,GB001,Medium Risk,Low Risk,2600,104573,0.02486301435360944
train,GB001,Medium Risk,Medium Risk,26657,104573,0.25491283600929493
train,GB001,Medium Risk,High Risk,1866,104573,0.01784399414762893
train,GB001,High Risk,Low Risk,1,104573,9.562697828311323e-06
train,GB001,High Risk,Medium Risk,2103,104573,0.02011035353293871
train,GB001,High Risk,High Risk,28215,104573,0.269811519225804
train,GB001,High Risk,Very High Risk,1288,104573,0.012316754802864984
train,GB001,Very High Risk,High Risk,1285,104573,0.01228806670938005
train,GB001,Very High Risk,Very High Risk,13976,104573,0.13364826484847905
train,GB001,Very High Risk,Extreme Risk,424,104573,0.004054583879204001
train,GB001,Extreme Risk,High Risk,3,104573,2.868809348493397e-05
train,GB001,Extreme Risk,Very High Risk,422,104573,0.004035458483547379
train,GB001,Extreme Risk,Extreme Risk,4805,104573,0.04594876306503591
train,GB002,Low Risk,Low Risk,17950,104573,0.17165042601818825
train,GB002,Low Risk,Medium Risk,2972,104573,0.028420337945741253
train,GB002,Low Risk,High Risk,6,104573,5.737618696986794e-05
train,GB002,Medium Risk,Low Risk,2961,104573,0.028315148269629827
train,GB002,Medium Risk,Medium Risk,26158,104573,0.2501410497929676
train,GB002,Medium Risk,High Risk,2004,104573,0.019163646447935893
train,GB002,High Risk,Low Risk,3,104573,2.868809348493397e-05
train,GB002,High Risk,Medium Risk,2242,104573,0.021439568531073986
train,GB002,High Risk,High Risk,27704,104573,0.2649249806355369
train,GB002,High Risk,Very High Risk,1658,104573,0.015854952999340175
train,GB002,Very High Risk,High Risk,1655,104573,0.01582626490585524
train,GB002,Very High Risk,Very High Risk,13541,104573,0.12948849129316362
train,GB002,Very High Risk,Extreme Risk,489,104573,0.004676159238044237
train,GB002,Extreme Risk,High Risk,3,104573,2.868809348493397e-05
train,GB002,Extreme Risk,Very High Risk,487,104573,0.004657033842387614
train,GB002,Extreme Risk,Extreme Risk,4740,104573,0.04532718770619567
train,GB003,Low Risk,Low Risk,17851,104573,0.17070371893318542
train,GB003,Low Risk,Medium Risk,3077,104573,0.02942442121771394
train,GB003,Medium Risk,Low Risk,3062,104573,0.029280980750289273
train,GB003,Medium Risk,Medium Risk,26121,104573,0.24978722997332006
train,GB003,Medium Risk,High Risk,1940,104573,0.01855163378692397
train,GB003,High Risk,Low Risk,1,104573,9.562697828311323e-06
train,GB003,High Risk,Medium Risk,2175,104573,0.020798867776577128
train,GB003,High Risk,High Risk,28096,104573,0.26867355818423494
train,GB003,High Risk,Very High Risk,1335,104573,0.012766201600795616
train,GB003,Very High Risk,High Risk,1331,104573,0.012727950809482372
train,GB003,Very High Risk,Very High Risk,13932,104573,0.13322750614403336
