model_id,model_family,model_name,dataset_type,feature_count,features,train_auc,validation_auc,validation_ks,validation_log_loss,validation_brier_score,auc_gap,selection_score,model_artifact_path,model_artifact_available,interpretability_type,governance_flag,reference_model_role
ET003,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.853241366442111,0.8525473824655917,0.5426929219438905,0.1908896183391018,0.052609251006701684,0.000693983976519319,0.8968423945325626,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/ET003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
ET004,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8337567768307634,0.8336363059781055,0.5161037842914726,0.203760845516202,0.05587704373219935,0.00012047085265798341,0.8282034046774535,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/ET004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
ET005,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8432116307254797,0.8425065710902991,0.5285023007795284,0.5039809711475838,0.16637429304815782,0.0007050596351805272,0.6921392706300532,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/ET005.joblib,True,feature_importance,acceptable_with_feature_importance_review,
GB001,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8741870782363859,0.8672193863756498,0.5883792870448057,0.1766747279519193,0.04874958682720502,0.006967691860736092,0.9567156168515465,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/GB001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
GB002,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8825637231431362,0.8673757445819434,0.587450527183631,0.1765828997775184,0.048756916018175334,0.015187978561192805,0.9309447527646808,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/GB002.joblib,True,feature_importance,acceptable_with_feature_importance_review,
GB003,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8747272876168237,0.8671654432523999,0.5853150532444549,0.17664812901278132,0.04874440499889165,0.007561844364423864,0.9520445355781885,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/GB003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
GB004,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8731989827782574,0.8673145663029433,0.5843366467559322,0.17673824044328626,0.048777660156977605,0.005884416475314014,0.9566031204466442,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/GB004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
XGB001,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.871527317002049,0.8677369807374111,0.5843512205974539,0.1764035602310706,0.04866291955113411,0.0037903362646378724,0.9641444699899508,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/XGB001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
XGB002,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8717779920024566,0.8679456255866069,0.5874768795560874,0.17630419400204517,0.04864112287759781,0.0038323664158497195,0.967300596605216,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/XGB002.joblib,True,feature_importance,acceptable_with_feature_importance_review,
XGB003,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.865721046150179,0.8667064349371711,0.5832589470127136,0.1770661752610975,0.04880017787218094,-0.0009853887869921696,0.9692977474903213,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/XGB003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
XGB004,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8651436663559077,0.8664333904325294,0.5821809366794299,0.17731069900026492,0.04886685311794281,-0.0012897240766217566,0.9666934787862907,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/XGB004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
LGB001,boosting,LGBMClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8821873983045463,0.8671195197239107,0.5831311750381918,0.17652912918524344,0.04871629608781164,0.01506787858063563,0.9269478597372015,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/LGB001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
LGB002,boosting,LGBMClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8985044997193946,0.8659750550624421,0.5828926418681046,0.17700284905346755,0.048807788480402466,0.03252944465695251,0.8703329108767383,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/LGB002.joblib,True,feature_importance,review_required_possible_overfit,
LGB003,boosting,LGBMClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8802872620517481,0.8675357462486176,0.5853123535000417,0.17623227272575243,0.04861135628804562,0.012751515803130498,0.937078235158721,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/LGB003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
LGB004,boosting,LGBMClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8783387521802544,0.8678344104517157,0.5829286464241265,0.17616718543132043,0.04861506931043209,0.010504341728538646,0.9425223374126981,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/LGB004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
CAT001,boosting,CatBoostClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8676604960258891,0.8674652821230523,0.5858563400534988,0.17658865644490368,0.04871022162266766,0.0001952139028368327,0.9758840325295131,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/CAT001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
CAT002,boosting,CatBoostClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8702583514340384,0.8683594749027379,0.5872307249836307,0.17614518562013318,0.04861625325225907,0.0018988765313004974,0.9739840138760633,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/CAT002.joblib,True,feature_importance,acceptable_with_feature_importance_review,modeler_default
CAT003,boosting,CatBoostClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8675162902396173,0.8675548873568675,0.5848988386655196,0.17645461627789877,0.04864237071847614,-3.859711725018311e-05,0.9757876723115556,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/CAT003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
CAT004,boosting,CatBoostClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8668334104298548,0.8673102737889651,0.584584306495628,0.17648466269128918,0.04863425205714622,-0.0004768633591102356,0.9736292026568637,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/CAT004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
EASTACK001,ensemble,Equal average ensemble,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8607708117721988,0.8639811225906793,0.574108103595835,0.1822313704660929,0.05042842204187209,-0.003210310818480444,0.9562423985820806,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/EASTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
WASTACK001,ensemble,AUC-weighted ensemble,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8608836016244394,0.8640286747260488,0.5736428157865954,0.1827083016330172,0.0506290379799126,-0.003145073101609386,0.9558521463341877,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/WASTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
WASTACK002,ensemble,KS-weighted ensemble,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8608920983878032,0.8640230442856357,0.573687899129139,0.1828072432442564,0.05067971526729009,-0.003130945897832471,0.9558605527123585,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/WASTACK002.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
WASTACK003,ensemble,Inverse log-loss weighted ensemble,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8622221315166074,0.8647381659650277,0.5743236053180091,0.1783698163899725,0.04906372578819292,-0.0025160344484203012,0.9622723752899431,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/WASTACK003.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
WASTACK004,ensemble,Optimized weighted ensemble,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8702583514340384,0.8683594749027379,0.5872307249836307,0.1761451856201332,0.04861625325225907,0.0018988765313004974,0.984449130155133,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/WASTACK004.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
RASTACK001,ensemble,Rank average ensemble,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8555378398397031,0.8583018598085322,0.5607729430372563,0.8117981740626471,0.2829776699312712,-0.0027640199688291345,0.5883279762176037,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/RASTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
LRSTACK001,ensemble,Logistic stacking L2,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8674914078016572,0.8658775058904202,0.5813257388806248,0.1814081213471374,0.0497544627699899,0.0016139019112370034,0.9723589784772314,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/LRSTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
RIDGESTACK001,ensemble,Ridge logistic stacking,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8653231195196077,0.8659956336452246,0.5811982774961681,0.1800601749288365,0.04910446171594864,-0.0006725141256168632,0.9762320695815302,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/RIDGESTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
LASSOSTACK001,ensemble,Lasso logistic stacking,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.867274450673496,0.8661484997042467,0.5817065700836687,0.1811564135287663,0.04960492554480642,0.0011259509692492786,0.9749562001691358,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/LASSOSTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
RFSTACK001,ensemble,Random forest stacking,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8660722683781357,0.8659878410201267,0.5865005516318474,0.1772455677811247,0.04874128453056175,8.442735800895385e-05,0.9838741431097457,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/RFSTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
NNSTACK001,ensemble,Neural network stacking,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8674374764687713,0.8661852926812031,0.5822986980972344,0.180564460510052,0.04954633217849919,0.0012521837875681952,0.9753978506643474,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/NNSTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,
XGBSTACK001,ensemble,XGBoost stacking,base_model_predictions,8,"CAT002, NN008, BNB018, WLOG005, BLOG005, RLOG005, WGNB013, GNB007",0.8716113907785206,0.8686650079245861,0.5882830041245883,0.1761814919121256,0.04868342727422714,0.0029463828539344483,0.9827661596088596,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/ensemble/models/XGBSTACK001.joblib,True,base_model_contribution_or_meta_model_importance,review_required_high_complexity,best_validation_auc
